% Model:              FEA_current_excitation.mph
% Version:            COMSOL 6.0.0.318
% Date:               Sep 29 2022, 14:26
% Table:              Table 1 - Point Evaluation 1
% Switch 1 index         Time (s)                 Magnetic flux density, z component (T), Point: 5
6                        0.0016565656565656567    -0.004777981672019852
6                        0.0016767676767676769    -0.004606000975998208
6                        0.001696969696969697     -0.004415459407586494
6                        0.0017171717171717172    -0.004207157360377013
6                        0.0017373737373737373    -0.003981918246738421
6                        0.0017575757575757577    -0.0037406169140083313
6                        0.0017777777777777779    -0.0034842703021095373
6                        0.001797979797979798     -0.003213905811048371
6                        0.0018181818181818182    -0.0029305794664874225
6                        0.0018383838383838383    -0.0026354585313806576
6                        0.0018585858585858587    -0.0023297376890777538
6                        0.0018787878787878789    -0.0020146208450934483
6                        0.001898989898989899     -0.0016913874048603034
6                        0.0019191919191919192    -0.0013613690586191216
6                        0.0019393939393939396    -0.001025853693801705
6                        0.0019595959595959597    -6.861967940028299E-4
6                        0.00197979797979798      -3.4379534174309697E-4
6                        0.002                    -4.3310601319353815E-9
