% Model:              FEA_current_excit.mph
% Version:            COMSOL 6.0.0.318
% Date:               Jul 31 2022, 10:39
% Table:              Table 1 - Point Evaluation 1
% Switch 1 index         Time (s)                 Magnetic flux density, z component (T), Point: 5
4                        4.646464646464647E-4     -0.002314837136766483
4                        4.696969696969697E-4     -0.002048853985734622
4                        4.7474747474747476E-4    -0.0017744920724630867
4                        4.797979797979798E-4     -0.0014928829398061527
4                        4.848484848484849E-4     -0.0012051518521272305
4                        4.898989898989899E-4     -9.124608175940401E-4
4                        4.94949494949495E-4      -6.159891351283992E-4
4                        5.0E-4                   -3.169327040121138E-4
5                        0                        0
5                        5.050505050505051E-6     2.682935282560815E-4
5                        1.0101010101010101E-5    5.430606952114654E-4
5                        1.5151515151515153E-5    8.201578039557951E-4
5                        2.0202020202020203E-5    0.0010965997111073913
5                        2.5252525252525253E-5    0.001371110178735826
5                        3.0303030303030306E-5    0.001641541944471245
5                        3.535353535353535E-5     0.001907215044735165
5                        4.0404040404040405E-5    0.0021667509534001924
5                        4.545454545454546E-5     0.002419243693183676
5                        5.0505050505050505E-5    0.002663388261445728
5                        5.555555555555556E-5     0.002898379433447184
5                        6.060606060606061E-5     0.003122868410393327
5                        6.565656565656566E-5     0.0033359418372211156
5                        7.07070707070707E-5      0.00353665761981732
5                        7.575757575757576E-5     0.003724141724078584
5                        8.080808080808081E-5     0.003897585921118015
5                        8.585858585858586E-5     0.004056240100300654
5                        9.090909090909092E-5     0.004199418476300142
5                        9.595959595959596E-5     0.004326502022451413
5                        1.0101010101010101E-4    0.0044369405690488
5                        1.0606060606060606E-4    0.004530253915885827
5                        1.1111111111111112E-4    0.004606033634563871
5                        1.1616161616161617E-4    0.004663944750849945
5                        1.2121212121212122E-4    0.00470372663896958
5                        1.2626262626262626E-4    0.004725192952407354
5                        1.3131313131313133E-4    0.004728233093110004
5                        1.3636363636363637E-4    0.0047128133934315605
5                        1.414141414141414E-4     0.004678974426864168
5                        1.4646464646464648E-4    0.0046268316451481845
5                        1.5151515151515152E-4    0.0045565785984864274
5                        1.5656565656565658E-4    0.004468481155975676
5                        1.6161616161616162E-4    0.004362873668150429
5                        1.6666666666666666E-4    0.00424016876711295
5                        1.7171717171717173E-4    0.004100850560245786
5                        1.7676767676767677E-4    0.003945456954601984
5                        1.8181818181818183E-4    0.003774600164252833
5                        1.8686868686868687E-4    0.0035889724541194475
5                        1.9191919191919191E-4    0.0033892952810843585
5                        1.9696969696969698E-4    0.0031763436087589164
5                        2.0202020202020202E-4    0.0029510017984721217
5                        2.070707070707071E-4     0.0027141609435008965
5                        2.1212121212121213E-4    0.0024667291599041645
5                        2.1717171717171717E-4    0.002209721700787367
5                        2.2222222222222223E-4    0.0019441759129022324
5                        2.2727272727272727E-4    0.001671120877365916
5                        2.3232323232323234E-4    0.0013916655650452682
5                        2.3737373737373738E-4    0.0011069299725563898
5                        2.4242424242424245E-4    8.180455486549281E-4
5                        2.474747474747475E-4     5.261710474014387E-4
5                        2.525252525252525E-4     2.3247410802146974E-4
5                        2.5757575757575756E-4    -6.186982439462423E-5
5                        2.6262626262626266E-4    -3.5568196393243187E-4
5                        2.676767676767677E-4     -6.477854601664398E-4
5                        2.7272727272727274E-4    -9.370095293724907E-4
5                        2.777777777777778E-4     -0.0012221954657212612
5                        2.828282828282828E-4     -0.0015022009124002276
5                        2.878787878787879E-4     -0.0017759036971820123
5                        2.9292929292929295E-4    -0.002042206735097693
5                        2.97979797979798E-4      -0.002300043028016073
5                        3.0303030303030303E-4    -0.0025483795620389006
5                        3.0808080808080807E-4    -0.0027862205327715867
5                        3.1313131313131316E-4    -0.003012613007275899
5                        3.181818181818182E-4     -0.0032266508695794824
5                        3.2323232323232324E-4    -0.003427475428997192
5                        3.282828282828283E-4     -0.00361428136226858
5                        3.333333333333333E-4     -0.003786323422368851
5                        3.383838383838384E-4     -0.003942911844968668
5                        3.4343434343434346E-4    -0.004083415468664715
5                        3.484848484848485E-4     -0.0042072778992556775
5                        3.5353535353535354E-4    -0.0043140072169554405
5                        3.585858585858586E-4     -0.004403163960466217
5                        3.6363636363636367E-4    -0.004474398155846121
5                        3.686868686868687E-4     -0.004527445549608159
5                        3.7373737373737375E-4    -0.004562069303662524
5                        3.787878787878788E-4     -0.004578129346415265
5                        3.8383838383838383E-4    -0.0045755938627201455
5                        3.888888888888889E-4     -0.004554460885471483
5                        3.9393939393939396E-4    -0.004514802578747797
5                        3.98989898989899E-4      -0.004456805264138116
5                        4.0404040404040404E-4    -0.004380702109236975
5                        4.090909090909091E-4     -0.00428678335273654
5                        4.141414141414142E-4     -0.004175445557836911
5                        4.191919191919192E-4     -0.004047145102263154
5                        4.2424242424242425E-4    -0.0039023825068440574
5                        4.292929292929293E-4     -0.0037417476120340434
5                        4.3434343434343433E-4    -0.003565918948222559
5                        4.393939393939394E-4     -0.0033755715885974754
5                        4.4444444444444447E-4    -0.0031714622965187808
5                        4.494949494949495E-4     -0.0029544618565739964
5                        4.5454545454545455E-4    -0.0027254278940228175
5                        4.595959595959596E-4     -0.00248525590893681
5                        4.646464646464647E-4     -0.0022349503381604045
5                        4.696969696969697E-4     -0.001975520917366422
5                        4.7474747474747476E-4    -0.0017079855619702333
5                        4.797979797979798E-4     -0.0014334486349952204
5                        4.848484848484849E-4     -0.0011530071772493625
5                        4.898989898989899E-4     -8.677940593129372E-4
5                        4.94949494949495E-4      -5.789587009880039E-4
5                        5.0E-4                   -2.876664722811138E-4
6                        0                        0
6                        5.050505050505051E-6     3.437770261640619E-4
6                        1.0101010101010101E-5    6.861090560165507E-4
6                        1.5151515151515153E-5    0.0010256601717425298
6                        2.0202020202020203E-5    0.0013611698725129956
6                        2.5252525252525253E-5    0.001691180489524854
6                        3.0303030303030306E-5    0.002014544297996637
6                        3.535353535353535E-5     0.0023297612700143343
6                        4.0404040404040405E-5    0.002635456119831945
6                        4.545454545454546E-5     0.0029305869080759
6                        5.0505050505050505E-5    0.0032138978883903945
6                        5.555555555555556E-5     0.0034842782747516415
6                        6.060606060606061E-5     0.0037406232383415394
6                        6.565656565656566E-5     0.003981906478443717
6                        7.07070707070707E-5      0.004207156064962926
6                        7.575757575757576E-5     0.004415464276657704
6                        8.080808080808081E-5     0.0046059956743433736
6                        8.585858585858586E-5     0.004777979247825855
6                        9.090909090909092E-5     0.0049307224322273045
6                        9.595959595959596E-5     0.00506361345127441
6                        1.0101010101010101E-4    0.005176114983912044
6                        1.0606060606060606E-4    0.005267770034616358
6                        1.1111111111111112E-4    0.005338217849017422
6                        1.1616161616161617E-4    0.005387173755290172
6                        1.2121212121212122E-4    0.005414427382005211
6                        1.2626262626262626E-4    0.0054198825987581845
6                        1.3131313131313133E-4    0.005403527683247178
6                        1.3636363636363637E-4    0.005365396130592328
6                        1.414141414141414E-4     0.005305653267127261
6                        1.4646464646464648E-4    0.005224583954889034
6                        1.5151515151515152E-4    0.0051224570373012935
6                        1.5656565656565658E-4    0.004999673366024661
6                        1.6161616161616162E-4    0.004856795602833355
6                        1.6666666666666666E-4    0.004694360623875278
6                        1.7171717171717173E-4    0.004512995891844012
6                        1.7676767676767677E-4    0.004313479111302901
6                        1.8181818181818183E-4    0.00409659997992539
6                        1.8686868686868687E-4    0.0038631978942635856
6                        1.9191919191919191E-4    0.0036142560545847024
6                        1.9696969696969698E-4    0.0033507833996513896
6                        2.0202020202020202E-4    0.003073787136477375
6                        2.070707070707071E-4     0.0027844163250453713
6                        2.1212121212121213E-4    0.002483854288661767
6                        2.1717171717171717E-4    0.0021732736302453744
6                        2.2222222222222223E-4    0.0018539385145425955
6                        2.2727272727272727E-4    0.0015271608738940197
6                        2.3232323232323234E-4    0.0011942164300713615
6                        2.3737373737373738E-4    8.564496322267636E-4
6                        2.4242424242424245E-4    5.152595198684288E-4
6                        2.474747474747475E-4     1.7198883771882295E-4
