% Model:              FEA.mph
% Version:            COMSOL 6.0.0.318
% Date:               Oct 30 2022, 19:01
% Dimension:          3
% Nodes:              2500
% Expressions:        1
% Description:        Current density, y component
% Length unit:        m
% x                       y                        z                        mf.Jy (A/m^2) @ freq=50000, Switch 1=Liver
0.011632653061224489      0                        -0.007551020408163266    8.048373718572838E-5-1.9500514675034597E-4i
0.012244897959183673      0                        -0.007551020408163266    7.968632516876871E-5-1.9307302612504778E-4i
0.012857142857142857      0                        -0.007551020408163266    7.857873738473778E-5-1.9038938710724338E-4i
0.01346938775510204       0                        -0.007551020408163266    7.716009616804892E-5-1.86952092518007E-4i
0.014081632653061223      0                        -0.007551020408163266    7.565162641215305E-5-1.8329715538891502E-4i
0.014693877551020407      0                        -0.007551020408163266    7.414020470256754E-5-1.796350366572312E-4i
0.015306122448979591      0                        -0.007551020408163266    7.2453951037115E-5-1.7554930825926354E-4i
0.015918367346938776      0                        -0.007551020408163266    7.060995525197535E-5-1.710813842707176E-4i
0.01653061224489796       0                        -0.007551020408163266    6.860093624362869E-5-1.662136227424584E-4i
0.01714285714285714       0                        -0.007551020408163266    6.643225244982484E-5-1.6095900795712445E-4i
0.017755102040816324      0                        -0.007551020408163266    6.444704101139247E-5-1.5614898344700514E-4i
0.01836734693877551       0                        -0.007551020408163266    6.284212536717826E-5-1.5226029256031195E-4i
0.018979591836734692      0                        -0.007551020408163266    6.11545482345058E-5-1.4817132806957902E-4i
0.019591836734693877      0                        -0.007551020408163266    5.939115818246277E-5-1.4389867512680152E-4i
0.02020408163265306       0                        -0.007551020408163266    5.759045338905276E-5-1.3953560979058626E-4i
0.020816326530612245      0                        -0.007551020408163266    5.576822741044296E-5-1.3512039515793474E-4i
0.02142857142857143       0                        -0.007551020408163266    5.415823760999223E-5-1.31219393512241E-4i
0.022040816326530613      0                        -0.007551020408163266    5.2522921569798836E-5-1.2725702799670405E-4i
0.022653061224489793      0                        -0.007551020408163266    5.086227928986286E-5-1.2323329861132413E-4i
0.023265306122448978      0                        -0.007551020408163266    4.93137663339276E-5-1.194812445906844E-4i
0.02387755102040816       0                        -0.007551020408163266    4.791150044942858E-5-1.160835231721179E-4i
0.024489795918367346      0                        -0.007551020408163266    4.660731929835293E-5-1.1292344227260122E-4i
0.02510204081632653       0                        -0.007551020408163266    4.543343708172588E-5-1.1007904848155723E-4i
0.025714285714285714      0                        -0.007551020408163266    4.425191726388072E-5-1.0721614880219997E-4i
0.026326530612244898      0                        -0.007551020408163266    4.310696090839846E-5-1.0444183804714397E-4i
0.02693877551020408       0                        -0.007551020408163266    4.210631370027818E-5-1.0201716819981804E-4i
0.027551020408163263      0                        -0.007551020408163266    4.1258652317426783E-5-9.996315739799076E-5i
0.028163265306122447      0                        -0.007551020408163266    4.041132224552253E-5-9.790994849782419E-5i
0.02877551020408163       0                        -0.007551020408163266    3.9564323484565404E-5-9.585754149931822E-5i
0.029387755102040815      0                        -0.007551020408163266    3.8749118470808316E-5-9.388215881611467E-5i
0.03                      0                        -0.007551020408163266    3.8162637496621076E-5-9.246116079000863E-5i
0                         0                        -0.007346938775510204    -3.4132038291045134E-9+8.267302138587154E-9i
6.122448979591836E-4      0                        -0.007346938775510204    9.0781426323665E-6-2.1995610606076035E-5i
0.0012244897959183673     0                        -0.007346938775510204    1.8056065639428613E-5-4.3748392390065104E-5i
0.001836734693877551      0                        -0.007346938775510204    2.6749075974884245E-5-6.481085607534665E-5i
0.0024489795918367346     0                        -0.007346938775510204    3.514672293719119E-5-8.515768049058177E-5i
0.003061224489795918      0                        -0.007346938775510204    4.311116891640969E-5-1.044548939300174E-4i
0.003673469387755102      0                        -0.007346938775510204    5.039106803240147E-5-1.2209349186863906E-4i
0.004285714285714285      0                        -0.007346938775510204    5.6946306489124824E-5-1.379762853952658E-4i
0.004897959183673469      0                        -0.007346938775510204    6.254149008754692E-5-1.515329387195686E-4i
0.005510204081632653      0                        -0.007346938775510204    6.794346962777833E-5-1.646214776859043E-4i
0.006122448979591836      0                        -0.007346938775510204    7.20827469198335E-5-1.746505794111039E-4i
0.00673469387755102       0                        -0.007346938775510204    7.5894711176744E-5-1.8388662803339324E-4i
0.007346938775510204      0                        -0.007346938775510204    7.902380474805452E-5-1.9146814462011228E-4i
0.007959183673469388      0                        -0.007346938775510204    8.088314464895058E-5-1.9597312747773855E-4i
0.00857142857142857       0                        -0.007346938775510204    8.223669690993989E-5-1.9925263359188303E-4i
0.009183673469387754      0                        -0.007346938775510204    8.351048703958448E-5-2.0233887728256944E-4i
0.009795918367346938      0                        -0.007346938775510204    8.40856371765925E-5-2.0373237482641034E-4i
0.010408163265306122      0                        -0.007346938775510204    8.41374729170932E-5-2.0385792548781862E-4i
0.011020408163265306      0                        -0.007346938775510204    8.367002131000768E-5-2.0272528015397972E-4i
0.011632653061224489      0                        -0.007346938775510204    8.276993957117522E-5-2.005444174247029E-4i
0.012244897959183673      0                        -0.007346938775510204    8.183696391846647E-5-1.9828383943151366E-4i
0.012857142857142857      0                        -0.007346938775510204    8.067592320690697E-5-1.9547068828961565E-4i
0.01346938775510204       0                        -0.007346938775510204    7.920382906268944E-5-1.9190388157628544E-4i
0.014081632653061223      0                        -0.007346938775510204    7.727482844200047E-5-1.8723004377196178E-4i
0.014693877551020407      0                        -0.007346938775510204    7.572744631812428E-5-1.8348078618871203E-4i
0.015306122448979591      0                        -0.007346938775510204    7.39839434892926E-5-1.7925634809363682E-4i
0.015918367346938776      0                        -0.007346938775510204    7.208269854077394E-5-1.746497144079837E-4i
0.01653061224489796       0                        -0.007346938775510204    7.002371147256819E-5-1.696608851317524E-4i
0.01714285714285714       0                        -0.007346938775510204    6.780698228467547E-5-1.6428986026494318E-4i
0.017755102040816324      0                        -0.007346938775510204    6.572695507480897E-5-1.5925008170504968E-4i
0.01836734693877551       0                        -0.007346938775510204    6.378765408834764E-5-1.5455122990854056E-4i
0.018979591836734692      0                        -0.007346938775510204    6.206478714706284E-5-1.5037676134995264E-4i
0.019591836734693877      0                        -0.007346938775510204    6.026610728640742E-5-1.460186043393202E-4i
0.02020408163265306       0                        -0.007346938775510204    5.8451848977917006E-5-1.4162269905110378E-4i
0.020816326530612245      0                        -0.007346938775510204    5.654100578606075E-5-1.3699277504643066E-4i
0.02142857142857143       0                        -0.007346938775510204    5.4902770605491226E-5-1.3302333738289727E-4i
0.022040816326530613      0                        -0.007346938775510204    5.323920918517912E-5-1.2899253584952084E-4i
0.022653061224489793      0                        -0.007346938775510204    5.154697183171493E-5-1.2489225583684835E-4i
0.023265306122448978      0                        -0.007346938775510204    4.988267755533968E-5-1.2085967397430898E-4i
0.02387755102040816       0                        -0.007346938775510204    4.852893097247623E-5-1.1757950580713684E-4i
0.024489795918367346      0                        -0.007346938775510204    4.708881493013714E-5-1.1409007330827492E-4i
0.02510204081632653       0                        -0.007346938775510204    4.58962710486896E-5-1.1120046410653152E-4i
0.025714285714285714      0                        -0.007346938775510204    4.469616098799413E-5-1.0829252206382221E-4i
0.026326530612244898      0                        -0.007346938775510204    4.352464433069583E-5-1.0545385990404345E-4i
0.02693877551020408       0                        -0.007346938775510204    4.2496357314331776E-5-1.0296221613337715E-4i
0.027551020408163263      0                        -0.007346938775510204    4.161917315116287E-5-1.0083668266560592E-4i
0.028163265306122447      0                        -0.007346938775510204    4.075846205497205E-5-9.87510526720258E-5i
0.02877551020408163       0                        -0.007346938775510204    3.9898082269728346E-5-9.666622458010631E-5i
0.029387755102040815      0                        -0.007346938775510204    3.9038033795431786E-5-9.458219838984758E-5i
0.03                      0                        -0.007346938775510204    3.853632196760494E-5-9.336653671849029E-5i
0                         0                        -0.0071428571428571435   5.744745384650152E-10-1.3949095993916061E-9i
6.122448979591836E-4      0                        -0.0071428571428571435   9.421098811085728E-6-2.2826566591609765E-5i
0.0012244897959183673     0                        -0.0071428571428571435   1.882729162718123E-5-4.561701207960527E-5i
0.001836734693877551      0                        -0.0071428571428571435   2.7903274123749755E-5-6.760738509204102E-5i
0.0024489795918367346     0                        -0.0071428571428571435   3.6569204580903164E-5-8.860424104774029E-5i
0.003061224489795918      0                        -0.0071428571428571435   4.482085721530884E-5-1.085973331789244E-4i
0.003673469387755102      0                        -0.0071428571428571435   5.235662359228325E-5-1.2685587670267938E-4i
0.004285714285714285      0                        -0.0071428571428571435   5.908570966614104E-5-1.4315988775198975E-4i
0.004897959183673469      0                        -0.0071428571428571435   6.502866891739233E-5-1.5755917048678128E-4i
0.005510204081632653      0                        -0.0071428571428571435   7.058403860298423E-5-1.7101935874624415E-4i
0.006122448979591836      0                        -0.0071428571428571435   7.479293086427306E-5-1.8121713024302208E-4i
0.00673469387755102       0                        -0.0071428571428571435   7.874730348429578E-5-1.9079822154966097E-4i
0.007346938775510204      0                        -0.0071428571428571435   8.186012870760396E-5-1.9834031887896905E-4i
0.007959183673469388      0                        -0.0071428571428571435   8.368076280881714E-5-2.0275152096946398E-4i
0.00857142857142857       0                        -0.0071428571428571435   8.499583113641593E-5-2.059377800498948E-4i
0.009183673469387754      0                        -0.0071428571428571435   8.610401276514369E-5-2.0862276648204515E-4i
0.009795918367346938      0                        -0.0071428571428571435   8.667429064230252E-5-2.1000445810960894E-4i
0.010408163265306122      0                        -0.0071428571428571435   8.639121573447033E-5-2.0931853978725065E-4i
0.011020408163265306      0                        -0.0071428571428571435   8.614009925668752E-5-2.0871006172798177E-4i
0.011632653061224489      0                        -0.0071428571428571435   8.510345060932675E-5-2.061983123477089E-4i
0.012244897959183673      0                        -0.0071428571428571435   8.402996734796421E-5-2.0359729811286927E-4i
0.012857142857142857      0                        -0.0071428571428571435   8.281547370887596E-5-2.006546348468773E-4i
0.01346938775510204       0                        -0.0071428571428571435   8.133744193167312E-5-1.97073449402799E-4i
0.014081632653061223      0                        -0.0071428571428571435   7.89758358092909E-5-1.9135142959936002E-4i
0.014693877551020407      0                        -0.0071428571428571435   7.733315679210484E-5-1.87371283698742E-4i
0.015306122448979591      0                        -0.0071428571428571435   7.553240479989407E-5-1.8300813590655933E-4i
0.015918367346938776      0                        -0.0071428571428571435   7.357391068799635E-5-1.7826279252379883E-4i
0.01653061224489796       0                        -0.0071428571428571435   7.14576744564115E-5-1.7313525355046013E-4i
0.01714285714285714       0                        -0.0071428571428571435   6.918369610513972E-5-1.6762551898654362E-4i
0.017755102040816324      0                        -0.0071428571428571435   6.690295595559713E-5-1.6209942795385228E-4i
0.01836734693877551       0                        -0.0071428571428571435   6.473812001777163E-5-1.5685412943102395E-4i
0.018979591836734692      0                        -0.0071428571428571435   6.297996326787452E-5-1.5259415680458118E-4i
0.019591836734693877      0                        -0.0071428571428571435   6.11459935986067E-5-1.4815049572609366E-4i
0.02020408163265306       0                        -0.0071428571428571435   5.931887571060415E-5-1.4372343183743873E-4i
0.020816326530612245      0                        -0.0071428571428571435   5.731878692872957E-5-1.3887727596940193E-4i
0.02142857142857143       0                        -0.0071428571428571435   5.565230636804131E-5-1.3483940228802897E-4i
0.022040816326530613      0                        -0.0071428571428571435   5.3960499567610415E-5-1.3074016473681288E-4i
0.022653061224489793      0                        -0.0071428571428571435   5.2210259811359204E-5-1.2649934747372706E-4i
0.023265306122448978      0                        -0.0071428571428571435   5.0560264061288295E-5-1.2250140298533408E-4i
0.02387755102040816       0                        -0.0071428571428571435   4.9059406177596297E-5-1.1886480607499017E-4i
0.024489795918367346      0                        -0.0071428571428571435   4.758207159920885E-5-1.1528519780923644E-4i
0.02510204081632653       0                        -0.0071428571428571435   4.637092124468823E-5-1.1235050677071115E-4i
0.025714285714285714      0                        -0.0071428571428571435   4.515220471091958E-5-1.0939748289121974E-4i
0.026326530612244898      0                        -0.0071428571428571435   4.3972094380758964E-5-1.0653799530872552E-4i
0.02693877551020408       0                        -0.0071428571428571435   4.289942840489693E-5-1.0393883341243917E-4i
0.027551020408163263      0                        -0.0071428571428571435   4.197914743844881E-5-1.0170888357234624E-4i
0.028163265306122447      0                        -0.0071428571428571435   4.1105055317971456E-5-9.959083248535267E-5i
0.02877551020408163       0                        -0.0071428571428571435   4.023129450844119E-5-9.747358330001967E-5i
0.029387755102040815      0                        -0.0071428571428571435   3.937815819543928E-5-9.540635083696574E-5i
0.03                      0                        -0.0071428571428571435   3.8815175540315696E-5-9.404217363783304E-5i
0                         0                        -0.0069387755102040816   5.932030955906192E-9-1.437622847223952E-8i
6.122448979591836E-4      0                        -0.0069387755102040816   9.883881893811748E-6-2.394784982188063E-5i
0.0012244897959183673     0                        -0.0069387755102040816   1.96231009127674E-5-4.7545195186584194E-5i
0.001836734693877551      0                        -0.0069387755102040816   2.9096494119012752E-5-7.049846274588277E-5i
0.0024489795918367346     0                        -0.0069387755102040816   3.8159613888633414E-5-9.245767556996795E-5i
0.003061224489795918      0                        -0.0069387755102040816   4.657534842653094E-5-1.128483262792879E-4i
0.003673469387755102      0                        -0.0069387755102040816   5.436909946142548E-5-1.317319456750121E-4i
0.004285714285714285      0                        -0.0069387755102040816   6.131021661411748E-5-1.4854968928767025E-4i
0.004897959183673469      0                        -0.0069387755102040816   6.760512018742359E-5-1.638017020897952E-4i
0.005510204081632653      0                        -0.0069387755102040816   7.332156893607968E-5-1.776521692366875E-4i
0.006122448979591836      0                        -0.0069387755102040816   7.759116515882956E-5-1.8799701977593439E-4i
0.00673469387755102       0                        -0.0069387755102040816   8.168794614196452E-5-1.9792315376692302E-4i
0.007346938775510204      0                        -0.0069387755102040816   8.477598616640845E-5-2.0540519602628646E-4i
0.007959183673469388      0                        -0.0069387755102040816   8.629883111051004E-5-2.090948808810774E-4i
0.00857142857142857       0                        -0.0069387755102040816   8.782601670236036E-5-2.1279507746803752E-4i
0.009183673469387754      0                        -0.0069387755102040816   8.876222481834584E-5-2.15063384667717E-4i
0.009795918367346938      0                        -0.0069387755102040816   8.932763043565555E-5-2.1643327037900386E-4i
0.010408163265306122      0                        -0.0069387755102040816   8.894303540569833E-5-2.1550137470142646E-4i
0.011020408163265306      0                        -0.0069387755102040816   8.86697573995917E-5-2.1483920056300252E-4i
0.011632653061224489      0                        -0.0069387755102040816   8.748427030018305E-5-2.1196683151936403E-4i
0.012244897959183673      0                        -0.0069387755102040816   8.626533545726184E-5-2.0901340216911444E-4i
0.012857142857142857      0                        -0.0069387755102040816   8.499738889064497E-5-2.059412267790288E-4i
0.01346938775510204       0                        -0.0069387755102040816   8.337601907517685E-5-2.0201274351229096E-4i
0.014081632653061223      0                        -0.0069387755102040816   8.09108585214473E-5-1.9603981695777764E-4i
0.014693877551020407      0                        -0.0069387755102040816   7.895733612450916E-5-1.913065291873209E-4i
0.015306122448979591      0                        -0.0069387755102040816   7.709933496891941E-5-1.8680467169803107E-4i
0.015918367346938776      0                        -0.0069387755102040816   7.508359169364265E-5-1.819206186181633E-4i
0.01653061224489796       0                        -0.0069387755102040816   7.291010629867866E-5-1.76654369947717E-4i
0.01714285714285714       0                        -0.0069387755102040816   7.070542058283331E-5-1.713125327378719E-4i
0.017755102040816324      0                        -0.0069387755102040816   6.808859377969526E-5-1.6497212329897714E-4i
0.01836734693877551       0                        -0.0069387755102040816   6.582010002803089E-5-1.5947566483590395E-4i
0.018979591836734692      0                        -0.0069387755102040816   6.390007659694071E-5-1.5482351443346434E-4i
0.019591836734693877      0                        -0.0069387755102040816   6.203081711906055E-5-1.502943492871219E-4i
0.02020408163265306       0                        -0.0069387755102040816   6.0191533587114184E-5-1.4583780814959112E-4i
0.020816326530612245      0                        -0.0069387755102040816   5.810157083844942E-5-1.407738979268484E-4i
0.02142857142857143       0                        -0.0069387755102040816   5.640684489764241E-5-1.366675882276359E-4i
0.022040816326530613      0                        -0.0069387755102040816   5.4646312499041934E-5-1.3240183482676767E-4i
0.022653061224489793      0                        -0.0069387755102040816   5.287536082859171E-5-1.2811083171469746E-4i
0.023265306122448978      0                        -0.0069387755102040816   5.117319927741135E-5-1.2398649242768272E-4i
0.02387755102040816       0                        -0.0069387755102040816   4.959015803022126E-5-1.201507764557735E-4i
0.024489795918367346      0                        -0.0069387755102040816   4.807539965411625E-5-1.1648049510623698E-4i
0.02510204081632653       0                        -0.0069387755102040816   4.684564282652248E-5-1.1350072223092962E-4i
0.025714285714285714      0                        -0.0069387755102040816   4.5608319819680695E-5-1.1050261651465624E-4i
0.026326530612244898      0                        -0.0069387755102040816   4.4402122208377064E-5-1.0757992173399228E-4i
0.02693877551020408       0                        -0.0069387755102040816   4.33030595703098E-5-1.0491680165716937E-4i
0.027551020408163263      0                        -0.0069387755102040816   4.2338575179284674E-5-1.0257976011821184E-4i
0.028163265306122447      0                        -0.0069387755102040816   4.1451102034520725E-5-1.0042928793780471E-4i
0.02877551020408163       0                        -0.0069387755102040816   4.0563960200703925E-5-9.82796176590583E-5i
0.029387755102040815      0                        -0.0069387755102040816   3.967916935136881E-5-9.613568245927464E-5i
0.03                      0                        -0.0069387755102040816   3.909310435213476E-5-9.471556984727786E-5i
0                         0                        -0.0067346938775510205   1.1075097630847896E-8-2.6832601345198343E-8i
6.122448979591836E-4      0                        -0.0067346938775510205   1.0318750915128489E-5-2.5001503451097336E-5i
0.0012244897959183673     0                        -0.0067346938775510205   2.0471733279811977E-5-4.960136332399199E-5i
0.001836734693877551      0                        -0.0067346938775510205   3.03429451813558E-5-7.351851515702776E-5i
0.0024489795918367346     0                        -0.0067346938775510205   3.9800213547063284E-5-9.643271741380592E-5i
0.003061224489795918      0                        -0.0067346938775510205   4.850801538009095E-5-1.1753102383582354E-4i
0.003673469387755102      0                        -0.0067346938775510205   5.645579392319673E-5-1.367878396080765E-4i
0.004285714285714285      0                        -0.0067346938775510205   6.374457793303359E-5-1.5444795419717968E-4i
0.004897959183673469      0                        -0.0067346938775510205   7.027084389764063E-5-1.7026053352861017E-4i
0.005510204081632653      0                        -0.0067346938775510205   7.556022920830418E-5-1.830762554163514E-4i
0.006122448979591836      0                        -0.0067346938775510205   8.047744980350302E-5-1.9499024800984086E-4i
0.00673469387755102       0                        -0.0067346938775510205   8.471663914975015E-5-2.0526142468517904E-4i
0.007346938775510204      0                        -0.0067346938775510205   8.777137712446788E-5-2.1266277606206448E-4i
0.007959183673469388      0                        -0.0067346938775510205   8.962230899649403E-5-2.1714739396080362E-4i
0.00857142857142857       0                        -0.0067346938775510205   9.07272536077734E-5-2.1982452584631146E-4i
0.009183673469387754      0                        -0.0067346938775510205   9.148512319919092E-5-2.2166073183958512E-4i
0.009795918367346938      0                        -0.0067346938775510205   9.204565655665154E-5-2.2301881163459502E-4i
0.010408163265306122      0                        -0.0067346938775510205   9.15544352731506E-5-2.2182856687662084E-4i
0.011020408163265306      0                        -0.0067346938775510205   9.105002268756159E-5-2.2060637832927265E-4i
0.011632653061224489      0                        -0.0067346938775510205   8.991239864374406E-5-2.178499749396682E-4i
0.012244897959183673      0                        -0.0067346938775510205   8.854306824635934E-5-2.1453215160024912E-4i
0.012857142857142857      0                        -0.0067346938775510205   8.722166875221384E-5-2.1133046408606976E-4i
0.01346938775510204       0                        -0.0067346938775510205   8.544966714105745E-5-2.0703701086376876E-4i
0.014081632653061223      0                        -0.0067346938775510205   8.287516894320125E-5-2.0079916536022076E-4i
0.014693877551020407      0                        -0.0067346938775510205   8.059998431533737E-5-1.9528652265444902E-4i
0.015306122448979591      0                        -0.0067346938775510205   7.868473399636852E-5-1.9064595546805182E-4i
0.015918367346938776      0                        -0.0067346938775510205   7.661174155771256E-5-1.856231926910763E-4i
0.01653061224489796       0                        -0.0067346938775510205   7.438100699936969E-5-1.8021823432352312E-4i
0.01714285714285714       0                        -0.0067346938775510205   7.20345414087467E-5-1.745329001894078E-4i
0.017755102040816324      0                        -0.0067346938775510205   6.928386854710333E-5-1.6786816774042428E-4i
0.01836734693877551       0                        -0.0067346938775510205   6.691110303498599E-5-1.6211907114531122E-4i
0.018979591836734692      0                        -0.0067346938775510205   6.476502602198503E-5-1.5691920540060505E-4i
0.019591836734693877      0                        -0.0067346938775510205   6.292057784776897E-5-1.5245016502240483E-4i
0.02020408163265306       0                        -0.0067346938775510205   6.106982260744709E-5-1.479658279875609E-4i
0.020816326530612245      0                        -0.0067346938775510205   5.88893575152203E-5-1.4268264091877025E-4i
0.02142857142857143       0                        -0.0067346938775510205   5.711913609872308E-5-1.383934139137184E-4i
0.022040816326530613      0                        -0.0067346938775510205   5.5343354557627787E-5-1.3409070909050808E-4i
0.022653061224489793      0                        -0.0067346938775510205   5.3542274883412355E-5-1.2972670855975933E-4i
0.023265306122448978      0                        -0.0067346938775510205   5.181592402508924E-5-1.2554375669827076E-4i
0.02387755102040816       0                        -0.0067346938775510205   5.027461222449182E-5-1.2180913781278196E-4i
0.024489795918367346      0                        -0.0067346938775510205   4.872870116568171E-5-1.1806337779905045E-4i
0.02510204081632653       0                        -0.0067346938775510205   4.732043579419233E-5-1.1465111048718698E-4i
0.025714285714285714      0                        -0.0067346938775510205   4.6064506314277456E-5-1.1160792293413168E-4i
0.026326530612244898      0                        -0.0067346938775510205   4.483190259431421E-5-1.0862124846593611E-4i
0.02693877551020408       0                        -0.0067346938775510205   4.371659967912779E-5-1.059187796424388E-4i
0.027551020408163263      0                        -0.0067346938775510205   4.263158808276382E-5-1.0328970678903887E-4i
0.028163265306122447      0                        -0.0067346938775510205   4.179660220461989E-5-1.0126641902938201E-4i
0.02877551020408163       0                        -0.0067346938775510205   4.08814886126106E-5-9.904899683692658E-5i
0.029387755102040815      0                        -0.0067346938775510205   4.014612493099885E-5-9.726713186661884E-5i
0.03                      0                        -0.0067346938775510205   3.9370108403062206E-5-9.538672534682485E-5i
0                         0                        -0.006530612244897959    -2.7226866517662994E-8+6.597001676233816E-8i
6.122448979591836E-4      0                        -0.006530612244897959    1.0836738624812637E-5-2.6256539394170226E-5i
0.0012244897959183673     0                        -0.006530612244897959    2.1346427155306808E-5-5.172067779895362E-5i
0.001836734693877551      0                        -0.006530612244897959    3.164262731077889E-5-7.666754232547607E-5i
0.0024489795918367346     0                        -0.006530612244897959    4.149100355619277E-5-1.0052936657925416E-4i
0.003061224489795918      0                        -0.006530612244897959    5.050863606694928E-5-1.2237836480592196E-4i
0.003673469387755102      0                        -0.006530612244897959    5.887128921152772E-5-1.4264038914646947E-4i
0.004285714285714285      0                        -0.006530612244897959    6.644267533969416E-5-1.6098522215624668E-4i
0.004897959183673469      0                        -0.006530612244897959    7.30463626276259E-5-1.7698539735122354E-4i
0.005510204081632653      0                        -0.006530612244897959    7.839215583998235E-5-1.8993777966690235E-4i
0.006122448979591836      0                        -0.006530612244897959    8.345178479829338E-5-2.0219681494474138E-4i
0.00673469387755102       0                        -0.006530612244897959    8.788666751593516E-5-2.1294215334785222E-4i
0.007346938775510204      0                        -0.006530612244897959    9.083475827374333E-5-2.2008508358262866E-4i
0.007959183673469388      0                        -0.006530612244897959    9.289449976763194E-5-2.250756385950649E-4i
0.00857142857142857       0                        -0.006530612244897959    9.403203817859251E-5-2.278317373503966E-4i
0.009183673469387754      0                        -0.006530612244897959    9.454729553177132E-5-2.2908011223044244E-4i
0.009795918367346938      0                        -0.006530612244897959    9.482836900529037E-5-2.297610818763822E-4i
0.010408163265306122      0                        -0.006530612244897959    9.422541533682723E-5-2.2830011631283406E-4i
0.011020408163265306      0                        -0.006530612244897959    9.358145801251677E-5-2.267398257323982E-4i
0.011632653061224489      0                        -0.006530612244897959    9.238783564000977E-5-2.2384774260862151E-4i
0.012244897959183673      0                        -0.006530612244897959    9.086316571525683E-5-2.201535464062736E-4i
0.012857142857142857      0                        -0.006530612244897959    8.948831329358263E-5-2.1682234676800033E-4i
0.01346938775510204       0                        -0.006530612244897959    8.755838612931489E-5-2.1214625145723234E-4i
0.014081632653061223      0                        -0.006530612244897959    8.486876707455287E-5-2.0562947480668966E-4i
0.014693877551020407      0                        -0.006530612244897959    8.218814009239915E-5-1.9913449431373158E-4i
0.015306122448979591      0                        -0.006530612244897959    8.028860188224146E-5-1.9453198721662159E-4i
0.015918367346938776      0                        -0.006530612244897959    7.81583602802065E-5-1.8937051474253894E-4i
0.01653061224489796       0                        -0.006530612244897959    7.587037655848448E-5-1.8382684667787817E-4i
0.01714285714285714       0                        -0.006530612244897959    7.329847188321638E-5-1.7759529046360804E-4i
0.017755102040816324      0                        -0.006530612244897959    7.048878025782135E-5-1.707875612781937E-4i
0.01836734693877551       0                        -0.006530612244897959    6.806444648820003E-5-1.649135194945041E-4i
0.018979591836734692      0                        -0.006530612244897959    6.58035562295849E-5-1.5943547341776341E-4i
0.019591836734693877      0                        -0.006530612244897959    6.381527578473198E-5-1.5461794293194253E-4i
0.02020408163265306       0                        -0.006530612244897959    6.195374277160286E-5-1.5010749135134803E-4i
0.020816326530612245      0                        -0.006530612244897959    6.007627052832441E-5-1.4555842188881206E-4i
0.02142857142857143       0                        -0.006530612244897959    5.784811919866222E-5-1.4015967820022872E-4i
0.022040816326530613      0                        -0.006530612244897959    5.6042209653801776E-5-1.3578397595834E-4i
0.022653061224489793      0                        -0.006530612244897959    5.42110019758212E-5-1.313469780089128E-4i
0.023265306122448978      0                        -0.006530612244897959    5.24218210980117E-5-1.270117910824037E-4i
0.02387755102040816       0                        -0.006530612244897959    5.0856447795713727E-5-1.232188733845788E-4i
0.024489795918367346      0                        -0.006530612244897959    4.923950581411888E-5-1.1930101753209003E-4i
0.02510204081632653       0                        -0.006530612244897959    4.779530014769783E-5-1.1580167153948324E-4i
0.025714285714285714      0                        -0.006530612244897959    4.65207641947098E-5-1.1271340214964588E-4i
0.026326530612244898      0                        -0.006530612244897959    4.526143553857035E-5-1.0966197550455685E-4i
0.02693877551020408       0                        -0.006530612244897959    4.4129892346264796E-5-1.0692015793438513E-4i
0.027551020408163263      0                        -0.006530612244897959    4.300224312987313E-5-1.0418777427891595E-4i
0.028163265306122447      0                        -0.006530612244897959    4.2118746639906435E-5-1.0204696324974229E-4i
0.02877551020408163       0                        -0.006530612244897959    4.119208638683075E-5-9.980155592933612E-5i
0.029387755102040815      0                        -0.006530612244897959    4.043378939543176E-5-9.796411653126317E-5i
0.03                      0                        -0.006530612244897959    3.964618769309797E-5-9.605564013647397E-5i
0                         0                        -0.0063265306122448975   1.2784010214409053E-8-3.096765332625499E-8i
6.122448979591836E-4      0                        -0.0063265306122448975   1.133359884424721E-5-2.746039495603666E-5i
0.0012244897959183673     0                        -0.0063265306122448975   2.2274352097881677E-5-5.3968967031218525E-5i
0.001836734693877551      0                        -0.0063265306122448975   3.299554050728203E-5-7.994554425122768E-5i
0.0024489795918367346     0                        -0.0063265306122448975   4.323198391602186E-5-1.0474762306631269E-4i
0.003061224489795918      0                        -0.0063265306122448975   5.269318736678172E-5-1.2767135534069387E-4i
0.003673469387755102      0                        -0.0063265306122448975   6.138746077778051E-5-1.4873686944981434E-4i
0.004285714285714285      0                        -0.0063265306122448975   6.923945978651841E-5-1.677616009987692E-4i
0.004897959183673469      0                        -0.0063265306122448975   7.613968098764061E-5-1.844802528186999E-4i
0.005510204081632653      0                        -0.0063265306122448975   8.219151303963986E-5-1.9914330564680305E-4i
0.006122448979591836      0                        -0.0063265306122448975   8.707239725809474E-5-2.109692422809115E-4i
0.00673469387755102       0                        -0.0063265306122448975   9.12345073309511E-5-2.210536815449323E-4i
0.007346938775510204      0                        -0.0063265306122448975   9.423406279413094E-5-2.2832130696528747E-4i
0.007959183673469388      0                        -0.0063265306122448975   9.608388015298516E-5-2.3280322457201817E-4i
0.00857142857142857       0                        -0.0063265306122448975   9.741568497949647E-5-2.3603002830960819E-4i
0.009183673469387754      0                        -0.0063265306122448975   9.760510648719178E-5-2.3648892424949793E-4i
0.009795918367346938      0                        -0.0063265306122448975   9.76757677815722E-5-2.3666008110436568E-4i
0.010408163265306122      0                        -0.0063265306122448975   9.695597559672824E-5-2.3491602301006605E-4i
