% Model,FEA.mph
% Version,COMSOL 5.1.0.145
% Date,"Jun 12 2022, 20:07"
% Dimension,2
% Nodes,100
% Expressions,2
% Description,"Magnetic flux density, r component, Magnetic flux density, z component"
% Length unit,m
% r,z,mf.Br (T) @ freq=20000,mf.Bz (T) @ freq=20000
0.01812121212121212,0.0025,-1.0447395240047218E-4-1.882406629659321E-5i,-8.171623736990211E-5+1.9654820915808904E-5i
0.018363636363636363,0.0025,-1.0077914657702304E-4-1.7445339752839516E-5i,-7.780090108898307E-5+1.940033521518776E-5i
0.018606060606060605,0.0025,-9.70476856837864E-5-1.612397407611707E-5i,-7.428647235513945E-5+1.8954113943165167E-5i
0.01884848484848485,0.0025,-9.391373503734796E-5-1.4966480030960408E-5i,-7.0334560243434E-5+1.8741351904280566E-5i
0.01909090909090909,0.0025,-9.077786635521289E-5-1.3838863843824623E-5i,-6.642528099823233E-5+1.85507634462799E-5i
0.019333333333333334,0.0025,-8.77370538716952E-5-1.275761267329636E-5i,-6.315150368108803E-5+1.8190204302246003E-5i
0.019575757575757576,0.0025,-8.46178279718115E-5-1.1708626096107878E-5i,-6.0226455869247356E-5+1.768280256834733E-5i
0.019818181818181818,0.0025,-8.190468377619579E-5-1.0781893186038583E-5i,-5.6977705464651336E-5+1.735334119301639E-5i
0.02006060606060606,0.0025,-7.917395629874623E-5-9.886567460024452E-6i,-5.4167497659609186E-5+1.7018118142658558E-5i
0.020303030303030302,0.0025,-7.644322882129659E-5-8.991241734010463E-6i,-5.12821262381672E-5+1.6661263859222888E-5i
0.020545454545454547,0.0025,-7.389858930893019E-5-8.176705578990021E-6i,-4.8996116991541166E-5+1.612466840694417E-5i
0.020787878787878786,0.0025,-7.162959224482496E-5-7.457400087346811E-6i,-4.639563482748937E-5+1.573359634700252E-5i
0.02103030303030303,0.0025,-6.930247252790983E-5-6.7633242931840925E-6i,-4.385453961619926E-5+1.5364917255981816E-5i
0.021272727272727273,0.0025,-6.697535281099474E-5-6.069248499021422E-6i,-4.1253994556009014E-5+1.4978065462107943E-5i
0.021515151515151515,0.0025,-6.482189670466073E-5-5.448601243264478E-6i,-3.955315015754634E-5+1.4471665688495044E-5i
0.02175757575757576,0.0025,-6.265342420084326E-5-4.85359203290835E-6i,-3.756709503992294E-5+1.3951620780494223E-5i
0.022,0.0025,-6.0733397038530996E-5-4.33662174190918E-6i,-3.555968985721192E-5+1.360184555904658E-5i
0.022242424242424244,0.0025,-5.881336987621865E-5-3.819651450909979E-6i,-3.3507911531370014E-5+1.3237210291974297E-5i
0.022484848484848483,0.0025,-5.6927974281531285E-5-3.367323956718788E-6i,-3.1968303379264774E-5+1.2732463725315659E-5i
0.022727272727272728,0.0025,-5.509263346934323E-5-2.931546342707975E-6i,-3.019209951904258E-5+1.2232804724906145E-5i
0.022969696969696966,0.0025,-5.338510275533626E-5-2.5590190749385556E-6i,-2.8691113967580748E-5+1.1861173501377321E-5i
0.02321212121212121,0.0025,-5.1677572041329155E-5-2.1864918071690413E-6i,-2.7157792358854623E-5+1.1476918285890236E-5i
0.023454545454545457,0.0025,-5.005437507707281E-5-1.8327744301007277E-6i,-2.5753865513250214E-5+1.105373322152312E-5i
0.023696969696969696,0.0025,-4.85108920807015E-5-1.5287832927417675E-6i,-2.437313817398974E-5+1.0590606696727049E-5i
0.02393939393939394,0.0025,-4.7018052500129315E-5-1.2681660770759285E-6i,-2.301544785794941E-5+1.0220697759098405E-5i
0.02418181818181818,0.0025,-4.552521291955701E-5-1.0075488614101776E-6i,-2.163171653669239E-5+9.840154950669724E-6i
0.024424242424242425,0.0025,-4.409499140909908E-5-7.635028779227947E-7i,-2.0503696664128157E-5+9.464073446429043E-6i
0.024666666666666663,0.0025,-4.265522245222131E-5-5.616803812597384E-7i,-1.9452183835469684E-5+9.027175544162621E-6i
0.02490909090909091,0.0025,-4.138742672977749E-5-3.8261995821427914E-7i,-1.827832464648896E-5+8.690411023863243E-6i
0.025151515151515154,0.0025,-4.0108032187330576E-5-2.12009339965803E-7i,-1.7128969249087182E-5+8.367705562169475E-6i
0.025393939393939392,0.0025,-3.8865720982304825E-5-6.358418677302824E-8i,-1.615127058667488E-5+8.021843904908238E-6i
0.025636363636363638,0.0025,-3.7604519290179326E-5+5.352156473705872E-8i,-1.5252359308179793E-5+7.637842304613099E-6i
0.025878787878787876,0.0025,-3.645375344012843E-5+1.536874557034268E-7i,-1.4263881622265964E-5+7.323499490592615E-6i
0.02612121212121212,0.0025,-3.530167232004975E-5+2.4423029691157254E-7i,-1.3377254502249232E-5+7.044650524159494E-6i
0.02636363636363636,0.0025,-3.414959119997109E-5+3.3477313811962003E-7i,-1.2476027628099733E-5+6.759112445915868E-6i
0.026606060606060605,0.0025,-3.305129534522216E-5+3.938188368901195E-7i,-1.17630152941734E-5+6.450889161693192E-6i
0.02684848484848485,0.0025,-3.203693709055053E-5+4.487570494652305E-7i,-1.093298207939832E-5+6.175341482877878E-6i
