% Model:              FEA.mph
% Version:            COMSOL 6.0.0.318
% Date:               Jul 28 2022, 16:30
% Dimension:          3
% Nodes:              400
% Expressions:        1
% Description:        Current density norm
% Length unit:        m
% x                       y                        z                        mf.normJ (A/m^2) @ freq=500, Material Switch 1=Stainless Steel
9.473684210526308E-4      0.016105263157894734     -5.0E-4                  6395.055592037762
0.002842105263157896      0.016105263157894734     -5.0E-4                  6070.05251171777
0.004736842105263157      0.016105263157894734     -5.0E-4                  5443.592714506047
0.006631578947368419      0.016105263157894734     -5.0E-4                  4627.581844269789
0.008526315789473684      0.016105263157894734     -5.0E-4                  3724.580382673459
0.010421052631578949      0.016105263157894734     -5.0E-4                  2815.345473837164
0.01231578947368421       0.016105263157894734     -5.0E-4                  1966.3086251488517
0.014210526315789472      0.016105263157894734     -5.0E-4                  1234.8547770567725
0.016105263157894734      0.016105263157894734     -5.0E-4                  641.3091350016526
0.018000000000000002      0.016105263157894734     -5.0E-4                  166.9432642190584
-0.018000000000000002     0.018000000000000002     -5.0E-4                  80.59592283915073
-0.01610526315789474      0.018000000000000002     -5.0E-4                  166.16083830564835
-0.014210526315789476     0.018000000000000002     -5.0E-4                  679.1843149638723
-0.012315789473684212     0.018000000000000002     -5.0E-4                  1343.891780783832
-0.010421052631578949     0.018000000000000002     -5.0E-4                  2115.766186968078
-0.008526315789473686     0.018000000000000002     -5.0E-4                  2949.23906968565
-0.006631578947368422     0.018000000000000002     -5.0E-4                  3783.235761896046
-0.004736842105263159     0.018000000000000002     -5.0E-4                  4531.237227300072
-0.002842105263157896     0.018000000000000002     -5.0E-4                  5093.634056466825
-9.473684210526342E-4     0.018000000000000002     -5.0E-4                  5398.755505270908
9.473684210526308E-4      0.018000000000000002     -5.0E-4                  5398.477143758952
0.002842105263157896      0.018000000000000002     -5.0E-4                  5091.5861930578185
0.004736842105263157      0.018000000000000002     -5.0E-4                  4530.572013618879
0.006631578947368419      0.018000000000000002     -5.0E-4                  3782.579990235106
0.008526315789473684      0.018000000000000002     -5.0E-4                  2949.5299486824515
0.010421052631578949      0.018000000000000002     -5.0E-4                  2116.373823767558
0.01231578947368421       0.018000000000000002     -5.0E-4                  1344.767832940042
0.014210526315789472      0.018000000000000002     -5.0E-4                  679.4809218598847
0.016105263157894734      0.018000000000000002     -5.0E-4                  168.31396772517508
0.018000000000000002      0.018000000000000002     -5.0E-4                  91.59013598911434
