% Model:              FEA.mph
% Version:            COMSOL 6.0.0.318
% Date:               Jul 31 2022, 00:26
% Dimension:          3
% Nodes:              500
% Expressions:        3
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic flux density, z component
% Length unit:        m
% x                       y                        z                        mf.Bx (T) @ freq=500, Material Switch 1=Air       mf.By (T) @ freq=500, Material Switch 1=Air       mf.Bz (T) @ freq=500, Material Switch 1=Air
0.003967935871743489      0                        0.0015                   -0.004071296314282106+1.685502277186252E-8i       1.118795382977246E-4-3.365601525478449E-10i       0.004804458011424768-1.9917783357473527E-8i
0.004048096192384772      0                        0.0015                   -0.004357622696761981+1.8137816839604178E-8i      4.9288506333614555E-5-2.2686797061545041E-10i     0.004994266879181744-2.1033037612328392E-8i
0.0041282565130260525     0                        0.0015                   -0.004378405734913713+1.8222890473812557E-8i      4.220796488270265E-5-1.9481530289663607E-10i      0.004714161752843381-1.984341776765819E-8i
0.004208416833667336      0                        0.0015                   -0.004399188773065445+1.830796410802093E-8i       3.5127423431785976E-5-1.6276263517781593E-10i     0.004434056626504977-1.865379792298786E-8i
0.00428857715430862       0                        0.0015                   -0.00441997181121718+1.8393037742229302E-8i       2.8046881980870603E-5-1.307099674590082E-10i      0.004153951500166602-1.746417807831761E-8i
0.004368737474949903      0                        0.0015                   -0.004440754849368912+1.847811137643768E-8i       2.0966340529954145E-5-9.86572997401831E-11i       0.003873846373828208-1.62745582336473E-8i
0.0044488977955911835     0                        0.0015                   -0.004461537887520648+1.8563185010646058E-8i      1.388579907904094E-5-6.660463202136958E-11i       0.0035937412474898365-1.5084938388977047E-8i
0.004529058116232467      0                        0.0015                   -0.004482320925672384+1.864825864485444E-8i       6.805257628125566E-6-3.455196430255441E-11i       0.0033136361211514452-1.3895318544306742E-8i
0.004609218436873751      0                        0.0015                   -0.004503103963824107+1.8733332279062806E-8i      -2.752838227900248E-7-2.4992965837351013E-12i     0.00303353099481306-1.2705698699636447E-8i
0.004689378757515031      0                        0.0015                   -0.004523887001975844+1.88184059132712E-8i        -7.355825273704965E-6+2.9553371135085035E-11i     0.0027534258684746766-1.1516078854966179E-8i
0.0047695390781563145     0                        0.0015                   -0.004544670040127582+1.8903479547479574E-8i      -1.4436366724620772E-5+6.16060388538969E-11i      0.002473320742136293-1.0326459010295917E-8i
0.004849699398797598      0                        0.0015                   -0.004565453078279318+1.898855318168797E-8i       -2.1516908175536363E-5+9.365870657271538E-11i     0.0021932156157979036-9.136839165625619E-9i
0.004929859719438878      0                        0.0015                   -0.004586236116431042+1.9073626815896297E-8i      -2.859744962644935E-5+1.2571137429153056E-10i     0.0019131104894595419-7.947219320955418E-9i
0.005010020040080162      0                        0.0015                   -0.00460701915458278+1.915870045010471E-8i        -3.5677991077365375E-5+1.577640420103507E-10i     0.0016330053631211454-6.757599476285104E-9i
0.0050901803607214455     0                        0.0015                   -0.004627802192734508+1.9243774084313105E-8i      -4.275853252828227E-5+1.8981670972916917E-10i     0.001352900236782762-5.567979631614821E-9i
0.005170340681362729      0                        0.0015                   -0.004648585230886243+1.932884771852143E-8i       -4.983907397919634E-5+2.2186937744798187E-10i     0.0010727951104443773-4.378359786944536E-9i
0.005250501002004009      0                        0.0015                   -0.004669368269037974+1.9413921352729823E-8i      -5.6919615430110846E-5+2.5392204516679456E-10i    7.926899841059916E-4-3.1887399422742723E-9i
0.005330661322645293      0                        0.0015                   -0.004690151307189711+1.9498994986938193E-8i      -6.400015688102687E-5+2.8597471288562545E-10i     5.125848577676013E-4-1.9991200976039428E-9i
0.0054108216432865765     0                        0.0015                   -0.004710934345341464+1.958406862114665E-8i       -7.108069833194246E-5+3.1802738060443566E-10i     2.3247973142922866E-4-8.09500252933696E-10i
0.005490981963927857      0                        0.0015                   -0.004131546337824841+1.708379716455566E-8i       -2.3399586440901385E-5-2.408560587469121E-11i     5.90563242314792E-4-2.52410973514212E-9i
0.00557114228456914       0                        0.0015                   -0.0041047481940983295+1.6965104544416438E-8i     1.720900333127863E-5-2.0487818395896125E-10i      4.1049200043740547E-4-1.7792960052449544E-9i
0.005651302605210424      0                        0.0015                   -0.0038813525580385583+1.6003581752482005E-8i     1.2586803397795979E-5-6.241301023323243E-11i      5.21624649159162E-4-2.2922323535115008E-9i
0.005731462925851704      0                        0.0015                   -0.003830324026016897+1.5792728271189335E-8i      1.140488201323249E-5-5.729269126427671E-11i       4.7069331255650005E-4-2.079994934560305E-9i
0.005811623246492988      0                        0.0015                   -0.0037792954939952434+1.5581874789896697E-8i     1.0222960628671236E-5-5.2172372295317785E-11i     4.197619759538325E-4-1.8677575156091023E-9i
0.005891783567134271      0                        0.0015                   -0.0037282669619735833+1.5371021308604046E-8i     9.041039244109864E-6-4.705205332636429E-11i       3.688306393511718E-4-1.6555200966579138E-9i
0.005971943887775555      0                        0.0015                   -0.00367723842995193+1.516016782731136E-8i        7.859117859546435E-6-4.193173435740314E-11i       3.178993027485028E-4-1.4432826777067017E-9i
0.006052104208416835      0                        0.0015                   -0.003626209897930273+1.4949314346018668E-8i      6.677196474984833E-6-3.6811415388449544E-11i      2.669679661458413E-4-1.2310452587555322E-9i
0.006132264529058119      0                        0.0015                   -0.003575181365908614+1.4738460864726013E-8i      5.495275090422273E-6-3.169109641948948E-11i       2.160366295431738E-4-1.018807839804323E-9i
0.006212424849699402      0                        0.0015                   -0.0035241528338869556+1.452760738343336E-8i      4.313353705860918E-6-2.657077745053847E-11i       1.6510529294050757E-4-8.0657042085313E-10i
0.006292585170340682      0                        0.0015                   -0.0034731243018652934+1.4316753902140692E-8i     3.1314323212982463E-6-2.1450458481576262E-11i     1.1417395633784466E-4-5.94333001901942E-10i
0.006372745490981966      0                        0.0015                   -0.0030965207041976726+1.279812059270943E-8i      -1.411127301968646E-4+5.639667348561972E-10i      -1.4577764500683864E-4+4.4768190247955106E-10i
0.00645290581162325       0                        0.0015                   -0.002340988332862104+9.823118540504852E-9i       -3.775959911210612E-5+1.1003324805358744E-10i     -9.859158037826858E-4+3.757167762622394E-9i
0.00653306613226453       0                        0.0015                   -0.0022552895357772695+9.467681472522984E-9i      -2.6507058842549047E-5+6.91335060750961E-11i      -9.605867506994109E-4+3.675075600755728E-9i
0.006613226452905813      0                        0.0015                   -0.001844471631583115+7.768271865448146E-9i       -1.4614296300321118E-5+5.5898829685624365E-11i    -0.001206276991011052+4.767340629584362E-9i
0.006693386773547097      0                        0.0015                   -0.0017901776652787527+7.54097333599645E-9i       -1.4411298658637516E-5+5.532831852562461E-11i     -0.001167913914309081+4.619979117688292E-9i
0.006773547094188381      0                        0.0015                   -0.0017358836989743972+7.3136748065447696E-9i     -1.4208301016953914E-5+5.4757807365623195E-11i    -0.0011295508376071082+4.47261760579222E-9i
0.006853707414829661      0                        0.0015                   -0.0016815897326700382+7.086376277093086E-9i      -1.4005303375271287E-5+5.418729620562592E-11i     -0.0010911877609051318+4.32525609389612E-9i
0.006933867735470944      0                        0.0015                   -0.0016272957663656831+6.859077747641403E-9i      -1.3802305733587794E-5+5.36167850456303E-11i      -0.0010528246842031533+4.177894582000034E-9i
0.007014028056112228      0                        0.0015                   -0.0015730018000613224+6.631779218189712E-9i      -1.3599308091904734E-5+5.304627388563137E-11i     -0.0010144616075011817+4.030533070103969E-9i
0.007094188376753508      0                        0.0015                   -0.0015187078337569673+6.404480688738045E-9i      -1.3396310450221701E-5+5.24757627256344E-11i      -9.760985307992085E-4+3.883171558207887E-9i
0.007174348697394792      0                        0.0015                   -0.0014644138674526075+6.177182159286359E-9i      -1.3193312808538018E-5+5.19052515656328E-11i      -9.377354540972369E-4+3.735810046311816E-9i
0.007254509018036075      0                        0.0015                   -0.001410119901148245+5.949883629834661E-9i       -1.299031516685596E-5+5.1334740405639745E-11i     -8.993723773952616E-4+3.5884485344157323E-9i
0.0073346693386773555     0                        0.0015                   -0.0013558259348438921+5.722585100382987E-9i      -1.2787317525171952E-5+5.076422924563916E-11i     -8.610093006932787E-4+3.4410870225196204E-9i
0.007414829659318639      0                        0.0015                   -0.0013015319685395327+5.495286570931298E-9i      -1.2584319883488567E-5+5.0193718085639195E-11i    -8.226462239913088E-4+3.29372551062355E-9i
0.007494989979959923      0                        0.0015                   -0.001247238002235175+5.267988041479619E-9i       -1.2381322241805832E-5+4.9623206925639024E-11i    -7.842831472893385E-4+3.1463639987274892E-9i
0.007575150300601206      0                        0.0015                   -0.0011929440359308126+5.040689512027918E-9i      -1.217832460012223E-5+4.905269576564216E-11i      -7.459200705873586E-4+2.9990024868313856E-9i
0.0076553106212424865     0                        0.0015                   -0.001138650069626457+4.8133909825762465E-9i      -1.1975326958439496E-5+4.848218460564406E-11i     -7.075569938853848E-4+2.8516409749353118E-9i
0.00773547094188377       0                        0.0015                   -0.0010843561033220997+4.586092453124561E-9i      -1.1772329316756978E-5+4.791167344564513E-11i     -6.691939171834158E-4+2.7042794630392445E-9i
0.007815631262525054      0                        0.0015                   -0.001030062137017741+4.358793923672872E-9i       -1.1569331675072942E-5+4.7341162285647024E-11i    -6.308308404814372E-4+2.5569179511431525E-9i
0.007895791583166334      0                        0.0015                   -9.757681707133821E-4+4.13149539422119E-9i        -1.1366334033388907E-5+4.6770651125650575E-11i    -5.924677637794656E-4+2.4095564392470754E-9i
0.007975951903807618      0                        0.0015                   -9.214742044090264E-4+3.90419686476951E-9i        -1.1163336391705522E-5+4.620013996564668E-11i     -5.541046870774897E-4+2.2621949273509932E-9i
0.008056112224448901      0                        0.0015                   -8.671802381046666E-4+3.6768983353178203E-9i      -1.0960338750024522E-5+4.562962880565354E-11i     -5.157416103755141E-4+2.1148334154548995E-9i
0.008136272545090181      0                        0.0015                   -8.128862718003076E-4+3.4495998058661384E-9i      -1.0757341108340052E-5+4.5059117645653783E-11i    -4.773785336735369E-4+1.9674719035588158E-9i
0.008216432865731465      0                        0.0015                   -8.29876769012089E-4+3.512885797212158E-9i        4.986504534765994E-5-2.138675176476641E-10i       -5.377658571709169E-4+2.1928909420218556E-9i
0.008296593186372749      0                        0.0015                   -8.101610426014105E-4+3.430223916961463E-9i       4.5354967898128345E-5-1.9493193485317865E-10i     -5.371287247517895E-4+2.191448457564102E-9i
0.008376753507014032      0                        0.0015                   -7.904453161907283E-4+3.34756203671076E-9i        4.084489044859605E-5-1.759963520586876E-10i       -5.364915923326641E-4+2.1900059731063614E-9i
0.008456913827655312      0                        0.0015                   -7.707295897800505E-4+3.264900156460065E-9i       3.633481299906624E-5-1.570607692642036E-10i       -5.358544599135363E-4+2.188563488648605E-9i
0.008537074148296596      0                        0.0015                   -7.510138633693711E-4+3.1822382762093714E-9i      3.1824735549535924E-5-1.3812518646972073E-10i     -5.352173274944063E-4+2.1871210041908424E-9i
0.00861723446893788       0                        0.0015                   -7.312981369586904E-4+3.099576395958669E-9i       2.731465810000366E-5-1.1918960367523497E-10i      -5.345801950752812E-4+2.1856785197331005E-9i
0.00869739478957916       0                        0.0015                   -7.11582410548012E-4+3.0169145157079835E-9i       2.2804580650472115E-5-1.0025402088074538E-10i     -5.339430626561501E-4+2.1842360352753346E-9i
0.008777555110220443      0                        0.0015                   -6.918666841373304E-4+2.934252635457277E-9i       1.8294503200940143E-5-8.131843808626178E-11i      -5.333059302370228E-4+2.182793550817582E-9i
0.008857715430861727      0                        0.0015                   -6.721509577266492E-4+2.8515907552065766E-9i      1.3784425751410339E-5-6.23828552917815E-11i       -5.326687978178976E-4+2.1813510663598368E-9i
0.008937875751503007      0                        0.0015                   -6.524352313159717E-4+2.768928874955883E-9i       9.274348301877011E-6-4.344727249728756E-11i       -5.320316653987666E-4+2.1799085819020775E-9i
0.00901803607214429       0                        0.0015                   -6.3271950490529E-4+2.686266994705187E-9i         4.764270852348346E-6-2.451168970281079E-11i       -5.31394532979643E-4+2.178466097444345E-9i
0.009098196392785574      0                        0.0015                   -6.130037784946082E-4+2.6036051144544828E-9i      2.5419340281415074E-7-5.576106908312926E-12i      -5.307574005605145E-4+2.177023612986579E-9i
0.009178356713426858      0                        0.0015                   -5.932880520839311E-4+2.520943234203806E-9i       -4.255884046713647E-6+1.3359475886155986E-11i     -5.301202681413846E-4+2.175581128528832E-9i
0.009258517034068138      0                        0.0015                   -5.368895647903239E-4+2.2764722172982623E-9i      -3.796515195813449E-7+2.171965549208811E-12i      -4.90468607009166E-4+2.012381859326751E-9i
0.009338677354709422      0                        0.0015                   -5.212956727964949E-4+2.210896171942011E-9i       -7.850341451794141E-7+3.6637966429304325E-12i     -4.897184525204821E-4+2.0102545229344654E-9i
0.009418837675350705      0                        0.0015                   -5.057017808026603E-4+2.145320126585765E-9i       -1.1904167707766158E-6+5.155627736648745E-12i     -4.889682980317991E-4+2.008127186542183E-9i
0.009498997995991985      0                        0.0015                   -4.171757081396516E-4+1.7679938437608101E-9i      -1.017447930721626E-5+4.294205705705799E-11i      -5.30568100192386E-4+2.1870987037132593E-9i
0.009579158316633269      0                        0.0015                   -4.0814616867537734E-4+1.7296765097244717E-9i     -9.033141763610704E-6+3.812471702205033E-11i      -5.210332922468031E-4+2.1481236058502325E-9i
0.009659318637274553      0                        0.0015                   -3.9911662921110393E-4+1.6913591756881299E-9i     -7.891804220005148E-6+3.3307376987044326E-11i     -5.114984843012232E-4+2.1091485079871917E-9i
0.009739478957915833      0                        0.0015                   -3.9008708974682445E-4+1.6530418416517716E-9i     -6.750466676397858E-6+2.8490036952031705E-11i     -5.019636763556456E-4+2.0701734101241633E-9i
0.009819639278557116      0                        0.0015                   -3.810575502825502E-4+1.6147245076154331E-9i      -5.609129132793603E-6+2.367269691702901E-11i      -4.924288684100657E-4+2.0311983122611366E-9i
0.0098997995991984        0                        0.0015                   -3.7202801081827677E-4+1.5764071735791046E-9i     -4.467791589188048E-6+1.885535688202466E-11i      -4.828940604644843E-4+1.9922232143980966E-9i
0.009979959919839684      0                        0.0015                   -3.6299847135400163E-4+1.5380898395427694E-9i     -3.326454045581625E-6+1.4038016847017E-11i        -4.733592525189047E-4+1.9532481165350715E-9i
0.010060120240480964      0                        0.0015                   -3.5396893188972735E-4+1.4997725055064277E-9i     -2.1851165019769365E-6+9.220676812002725E-12i     -4.638244445733233E-4+1.914273018672038E-9i
0.010140280561122247      0                        0.0015                   -3.449393924254531E-4+1.4614551714700892E-9i      -1.0437789583692125E-6+4.403336776998375E-12i     -4.542896366277445E-4+1.8752979208090064E-9i
0.010220440881763531      0                        0.0015                   -3.3590985296117794E-4+1.4231378374337474E-9i     9.755858523547573E-8-4.1400325800928363E-13i      -4.44754828682164E-4+1.8363228229459747E-9i
0.010300601202404811      0                        0.0015                   -3.2688031349690453E-4+1.3848205033974189E-9i     1.2388961288410313E-6-5.2313432930136334E-12i     -4.3522002073658264E-4+1.7973477250829363E-9i
0.010380761523046095      0                        0.0015                   -3.178507740326311E-4+1.3465031693610771E-9i      2.3802336724474543E-6-1.0048683328021292E-11i     -4.25685212791003E-4+1.758372627219908E-9i
0.010460921843687378      0                        0.0015                   -3.088212345683525E-4+1.3081858353247287E-9i      3.5215712160521426E-6-1.4866023363022333E-11i     -4.161504048454238E-4+1.7193975293568812E-9i
0.010541082164328659      0                        0.0015                   -2.9979169510407737E-4+1.2698685012883969E-9i     4.662908759657698E-6-1.9683363398039918E-11i      -4.066155968998424E-4+1.6804224314938428E-9i
0.010621242484969942      0                        0.0015                   -2.907621556398057E-4+1.2315511672520617E-9i      5.804246303263254E-6-2.4500703433044268E-11i      -3.970807889542606E-4+1.6414473336308045E-9i
0.010701402805611226      0                        0.0015                   -2.817326161755288E-4+1.1932338332157084E-9i      6.945583846868809E-6-2.931804346804531E-11i       -3.8754598100868226E-4+1.6024722357677794E-9i
0.010781563126252506      0                        0.0015                   -2.7270307671125585E-4+1.1549164991793782E-9i     8.086921390475232E-6-3.413538350305297E-11i       -3.780111730631026E-4+1.5634971379047543E-9i
0.01086172344689379       0                        0.0015                   -2.636735372469781E-4+1.1165991651430315E-9i      9.228258934080788E-6-3.8952723538060626E-11i      -3.6847636511752385E-4+1.5245220400417176E-9i
0.010941883767535073      0                        0.0015                   -2.5464399778270686E-4+1.0782818311066947E-9i     1.0369596477688946E-5-4.377006357307821E-11i      -3.5894155717194117E-4+1.4855469421786843E-9i
0.011022044088176357      0                        0.0015                   -2.456144583184304E-4+1.0399644970703612E-9i      1.1510934021291032E-5-4.858740360807925E-11i      -3.494067492263624E-4+1.4465718443156575E-9i
0.011102204408817637      0                        0.0015                   -2.36584918854157E-4+1.0016471630340227E-9i       1.265227156489919E-5-5.340474364308691E-11i       -3.39871941280781E-4+1.4075967464526241E-9i
0.01118236472945892       0                        0.0015                   -2.2755537938988013E-4+9.63329828997681E-10i      1.379360910850301E-5-5.822208367809126E-11i       -3.303371333352005E-4+1.3686216485895974E-9i
0.0112625250501002        0                        0.0015                   -2.1852583992560803E-4+9.250124949613342E-10i     1.4934946652108566E-5-6.303942371310223E-11i      -3.2080232538962174E-4+1.3296465507265673E-9i
0.011342685370741488      0                        0.0015                   -2.0949630046133245E-4+8.866951609250007E-10i     1.6076284195713254E-5-6.785676374810327E-11i      -3.1126751744404036E-4+1.290671452863524E-9i
0.011422845691382768      0                        0.0015                   -1.909769823801431E-4+8.090816880154065E-10i      8.939332046038143E-6-3.819253046353687E-11i       -3.2860509357509216E-4+1.363022797332896E-9i
0.011503006012024048      0                        0.0015                   -1.861811576205078E-4+7.887655132492403E-10i      6.9931524474152115E-6-2.991823573488869E-11i      -3.2145107633007545E-4+1.3334335909755244E-9i
0.011583166332665335      0                        0.0015                   -1.813853328608725E-4+7.684493384830717E-10i      5.046972848793581E-6-2.1643941006247136E-11i      -3.1429705908505873E-4+1.3038443846181593E-9i
0.011663326653306615      0                        0.0015                   -1.7658950810123746E-4+7.481331637169046E-10i     3.1007932501728175E-6-1.336964627760227E-11i      -3.071430418400377E-4+1.2742551782607743E-9i
0.011743486973947895      0                        0.0015                   -1.717936833416025E-4+7.278169889507345E-10i      1.1546136515546562E-6-5.095351548957404E-12i      -2.9998902459501793E-4+1.2446659719034043E-9i
0.011823647294589183      0                        0.0015                   -1.6699785858196724E-4+7.075008141845673E-10i     -7.915659470669745E-7+3.178943179694079E-12i      -2.92835007350001E-4+1.2150767655460309E-9i
0.011903807615230463      0                        0.0015                   -1.622020338223322E-4+6.871846394183989E-10i      -2.7377455456894725E-6+1.1453237908342254E-11i    -2.856809901049821E-4+1.1854875591886592E-9i
0.011983967935871743      0                        0.0015                   -1.5740620906269708E-4+6.668684646522304E-10i     -4.6839251443093685E-6+1.972753263698381E-11i     -2.7852697285996145E-4+1.155898352831279E-9i
0.01206412825651303       0                        0.0015                   -1.5261038430306202E-4+6.46552289886064E-10i      -6.6301047429292645E-6+2.8001827365638602E-11i    -2.713729556149452E-4+1.126309146473919E-9i
0.01214428857715431       0                        0.0015                   -1.4781455954342761E-4+6.262361151198966E-10i     -8.57628434154916E-6+3.627612209428678E-11i       -2.642189383699248E-4+1.096719940116554E-9i
0.012224448897795597      0                        0.0015                   -1.448363581454587E-4+6.137202530789767E-10i      2.6604909922426094E-6-1.1131719882479092E-11i     -2.641151422673712E-4+1.0974692681295612E-9i
0.012304609218436877      0                        0.0015                   -1.4163597084811252E-4+6.00185565244188E-10i      1.7603152245583803E-6-7.333063946459882E-12i      -2.6053281369190244E-4+1.082782714638916E-9i
0.012384769539078157      0                        0.0015                   -1.3843558355076528E-4+5.866508774093923E-10i     8.60139456873609E-7-3.534408010441499E-12i        -2.569504851164327E-4+1.068096161148261E-9i
0.012464929859719445      0                        0.0015                   -1.3523519625341748E-4+5.73116189574595E-10i      -4.003631081056589E-8+2.642479255754364E-13i      -2.5336815654096326E-4+1.0534096076576078E-9i
0.012545090180360725      0                        0.0015                   -1.3203480895607064E-4+5.595815017398024E-10i     -9.402120784938735E-7+4.062903861592579E-12i      -2.4978582796549356E-4+1.0387230541669532E-9i
0.012625250501002005      0                        0.0015                   -1.288344216587235E-4+5.460468139050095E-10i      -1.8403878461782652E-6+7.86155979760786E-12i      -2.4620349939002354E-4+1.0240365006762984E-9i
0.012705410821643292      0                        0.0015                   -1.2563403436137698E-4+5.32512126070216E-10i      -2.7405636138624944E-6+1.1660215733625829E-11i    -2.4262117081455593E-4+1.0093499471856547E-9i
0.012785571142284572      0                        0.0015                   -1.2243364706402904E-4+5.189774382354188E-10i     -3.640739381546832E-6+1.545887166964235E-11i      -2.3903884223908586E-4+9.946633936949949E-10i
0.012865731462925852      0                        0.0015                   -1.1923325976668246E-4+5.054427504006268E-10i     -4.540915149231061E-6+1.925752760566156E-11i      -2.3545651366361586E-4+9.799768402043427E-10i
0.01294589178356714       0                        0.0015                   -1.1603287246933547E-4+4.919080625658352E-10i     -5.441090916915399E-6+2.3056183541679324E-11i     -2.318741850881471E-4+9.652902867136922E-10i
0.01302605210420842       0                        0.0015                   -1.128324851719876E-4+4.783733747310375E-10i      -6.341266684598815E-6+2.68548394776975E-11i       -2.2829185651267815E-4+9.506037332230392E-10i
0.0131062124248497        0                        0.0015                   -1.0963209787464224E-4+4.6483868689625195E-10i    -7.241442452282827E-6+3.06534954137103E-11i       -2.2470952793720867E-4+9.359171797323858E-10i
0.013186372745490987      0                        0.0015                   -1.0687552894247856E-4+4.5307389311194914E-10i    -3.4542070734373473E-6+1.46404316026487E-11i      -2.2709997547208736E-4+9.466185914370951E-10i
0.013266533066132267      0                        0.0015                   -1.0506310224525032E-4+4.4539098260958533E-10i    -2.7533190475998413E-6+1.1713420410742828E-11i    -2.239531543934267E-4+9.33722182708323E-10i
0.013346693386773547      0                        0.0015                   -1.0325067554801904E-4+4.3770807210720995E-10i    -2.0524310217595165E-6+8.786409218822066E-12i     -2.2080633331476645E-4+9.20825773979551E-10i
0.013426853707414834      0                        0.0015                   -1.0143824885079124E-4+4.3002516160484615E-10i    -1.3515429959211431E-6+5.859398026909576E-12i     -2.1765951223610362E-4+9.079293652507757E-10i
0.013507014028056114      0                        0.0015                   -9.962582215355996E-5+4.2234225110247573E-10i     -6.50654970081252E-7+2.932386834995431E-12i       -2.145126911574438E-4+8.95032956521997E-10i
0.013587174348697394      0                        0.0015                   -8.920365302375242E-5+3.785114516037992E-10i      -5.1511953748557306E-6+2.1801707865532843E-11i    -2.0385506544323478E-4+8.506100576227839E-10i
0.013667334669338681      0                        0.0015                   -8.72657713436451E-5+3.702720410159186E-10i       -4.762939559936532E-6+2.0167533652211994E-11i     -2.0170539836807263E-4+8.418885703208554E-10i
0.013747494989979962      0                        0.0015                   -8.532788966353637E-5+3.62032630428038E-10i       -4.374683745016249E-6+1.8533359438887835E-11i     -1.9955573129291362E-4+8.331670830189323E-10i
0.013827655310621249      0                        0.0015                   -8.339000798342992E-5+3.5379321984016446E-10i     -3.9864279300964E-6+1.689918522556285E-11i        -1.9740606421775342E-4+8.244455957170058E-10i
0.013907815631262529      0                        0.0015                   -8.145212630332184E-5+3.4555380925228345E-10i     -3.598172115176117E-6+1.526501101223952E-11i      -1.9525639714259235E-4+8.157241084150749E-10i
0.013987975951903809      0                        0.0015                   -7.951424462321474E-5+3.373143986644074E-10i      -3.2099163002564848E-6+1.3630836798916187E-11i    -1.931067300674317E-4+8.070026211131468E-10i
0.014068136272545096      0                        0.0015                   -7.757636294310633E-5+3.290749880765268E-10i      -2.821660485336202E-6+1.1996662585591202E-11i     -1.9095706299227108E-4+7.982811338112191E-10i
0.014148296593186376      0                        0.0015                   -7.563848126299955E-5+3.2083557748864994E-10i     -2.4334046704165696E-6+1.0362488372268698E-11i    -1.8880739591710946E-4+7.895596465092864E-10i
0.014228456913827656      0                        0.0015                   -7.370059958289245E-5+3.1259616690077183E-10i     -2.0451488554965036E-6+8.72831415894454E-12i      -1.8665772884194937E-4+7.808381592073608E-10i
0.014308617234468943      0                        0.0015                   -7.176271790278405E-5+3.0435675631289413E-10i     -1.6568930405766544E-6+7.0941399456220354E-12i    -1.845080617667889E-4+7.721166719054334E-10i
0.014388777555110224      0                        0.0015                   -6.982483622267684E-5+2.9611734572501643E-10i     -1.2686372256565884E-6+5.45996573229705E-12i      -1.823583946916293E-4+7.63395184603509E-10i
0.014468937875751504      0                        0.0015                   -6.788695454256876E-5+2.878779351371371E-10i      -8.803814107363056E-7+3.825791518971237E-12i      -1.8020872761646847E-4+7.546736973015784E-10i
0.01454909819639279       0                        0.0015                   -6.594907286246144E-5+2.7963852454925897E-10i     -4.921255958166733E-7+2.191617305647906E-12i      -1.7805906054130732E-4+7.459522099996499E-10i
0.014629258517034071      0                        0.0015                   -6.40111911823538E-5+2.7139911396138024E-10i      -1.0386978089660728E-7+5.574430923245748E-13i     -1.7590939346614728E-4+7.372307226977245E-10i
0.014709418837675351      0                        0.0015                   -6.207330950224631E-5+2.6315970337350295E-10i     2.8438603402302504E-7-1.0767311209987564E-12i     -1.7375972639098637E-4+7.285092353957956E-10i
0.014789579158316638      0                        0.0015                   -6.013542782213851E-5+2.549202927856238E-10i      6.726418489433079E-7-2.7109053343229147E-12i      -1.7161005931582568E-4+7.197877480938646E-10i
0.014869739478957918      0                        0.0015                   -5.8197546142031513E-5+2.4668088219774673E-10i    1.0608976638630486E-6-4.345079547647073E-12i      -1.6946039224066534E-4+7.110662607919405E-10i
0.014949899799599198      0                        0.0015                   -5.625966446192433E-5+2.384414716098712E-10i      1.4491534787828978E-6-5.979253760969577E-12i      -1.6731072516550585E-4+7.023447734900148E-10i
0.015030060120240486      0                        0.0015                   -5.432178278181579E-5+2.3020206102198978E-10i     1.8374092937029638E-6-7.613427974294563E-12i      -1.6516105809034483E-4+6.936232861880853E-10i
0.015110220440881766      0                        0.0015                   -5.23839011017088E-5+2.219626504341114E-10i       2.2256651086229214E-6-9.247602187617894E-12i      -1.6301139101518346E-4+6.84901798886156E-10i
0.015190380761523046      0                        0.0015                   -5.044601942160145E-5+2.1372323984623583E-10i     2.613920923542879E-6-1.0881776400942466E-11i      -1.608617239400237E-4+6.761803115842281E-10i
0.015270541082164333      0                        0.0015                   -4.850813774149408E-5+2.0548382925835976E-10i     3.0021767384628365E-6-1.2515950614265797E-11i     -1.5871205686486344E-4+6.674588242823029E-10i
0.015350701402805613      0                        0.0015                   -4.657025606138531E-5+1.9724441867047604E-10i     3.3904325533829025E-6-1.4150124827590369E-11i     -1.5656238978970172E-4+6.587373369803674E-10i
0.0154308617234469        0                        0.0015                   -4.627210330525669E-5+1.9615410219793268E-10i     2.6094811929225185E-8+1.6493975363481191E-15i     -1.5292090867899204E-4+6.432275473028354E-10i
0.01551102204408818       0                        0.0015                   -4.537158519227137E-5+1.9234617282700778E-10i     5.0518123245941494E-8-1.0194691800799438E-13i     -1.5095277186678293E-4+6.351240658974488E-10i
0.01559118236472946       0                        0.0015                   -4.447106707928671E-5+1.8853824345608247E-10i     7.49414345626578E-8-2.0554323355275046E-13i       -1.4898463505457382E-4+6.270205844920588E-10i
0.015671342685370748      0                        0.0015                   -4.35705489663015E-5+1.847303140851584E-10i       9.936474587937411E-8-3.091395490952318E-13i       -1.4701649824236471E-4+6.189171030866713E-10i
0.015751503006012028      0                        0.0015                   -4.267003085331651E-5+1.809223847142331E-10i      1.237880571959278E-7-4.1273586464060827E-13i      -1.450483614301554E-4+6.108136216812805E-10i
0.015831663326653308      0                        0.0015                   -4.176951274033141E-5+1.7711445534330944E-10i     1.4821136851253568E-7-5.16332180182676E-13i       -1.430802246179465E-4+6.027101402758946E-10i
0.015911823647294595      0                        0.0015                   -4.086899462734739E-5+1.733065259723891E-10i      1.7263467982941462E-7-6.199284957280525E-13i      -1.4111208780573739E-4+5.946066588705096E-10i
0.015991983967935875      0                        0.0015                   -3.996847651436164E-5+1.6949859660146047E-10i     1.970579911460225E-7-7.235248112711542E-13i       -1.391439509935285E-4+5.865031774651188E-10i
