% Model,disk.mph
% Version,COMSOL 5.1.0.145
% Date,"Jun 2 2022, 14:12"
% Dimension,2
% Nodes,2822
% Expressions,2
% Description,"Magnetic flux density, z component, Magnetic flux density, r component"
% Length unit,m
% r,z,mf.Bz (T) @ freq=5000,mf.Br (T) @ freq=5000
0.00550542808532816,-0.006507357932328319,1.8931906554848495E-6+1.1479154297849573E-6i,-2.107697589463877E-6-2.678227051327391E-6i
0.004723485050421787,-0.006,2.7016484599479457E-6+2.22880114236064E-6i,-2.447101663241879E-6-3.433485045753975E-6i
0.004977220499680288,-0.006511588649548371,2.2416298280614697E-6+1.6771675192295786E-6i,-2.095980990935348E-6-2.7944874922960817E-6i
0.004196136816989862,-0.006,3.118551419937951E-6+2.9400683331906165E-6i,-2.3757526049303537E-6-3.448285700448625E-6i
0.004460687137127796,-0.0064964830265459616,2.594760243759709E-6+2.236864051645597E-6i,-2.0586003269007414E-6-2.8513942885514087E-6i
0.010523184323396757,0,-9.097761269404791E-5+6.27921972269877E-5i,-7.598269211606796E-4-4.295526009905826E-5i
0.01071815691747304,4.749119512948036E-4,-1.4560291878683483E-4+5.131976923871135E-5i,-7.064356889859132E-4-4.126283444966158E-5i
0.009995807807595423,0,-1.0432588087414662E-4+6.702672347024859E-5i,-8.748482785679554E-4-5.9114671558021734E-5i
0.01020920362755265,4.7828703259627505E-4,-1.6622412049025758E-4+5.363874644812495E-5i,-8.107917687117176E-4-5.4488131256717244E-5i
0,0.024879625938140432,8.016217156475953E-5-3.3281978316383486E-6i,2.486313144825918E-7-7.804559176676135E-9i
0.003393771633352527,0.02716038747861181,5.05113605812552E-5-2.3727526251323133E-6i,1.301972703704113E-5-4.7315097188092644E-7i
0,-0.00657027811890559,4.456098789860305E-6+5.339464959219735E-6i,-3.853197175039571E-9-3.422507752802115E-9i
5.381171144685846E-4,-0.006906568228839172,3.997104418006052E-6+4.649006258501114E-6i,-3.1359436514238443E-7-4.633902221859066E-7i
0.0036687885835579356,-0.006,3.5311396233408315E-6+3.656572638550966E-6i,-2.254237947309843E-6-3.3474481926921693E-6i
0.003948701447604891,-0.00647624773953523,2.9487531495517694E-6+2.8166577472838067E-6i,-1.9852216747551207E-6-2.8314734834761807E-6i
0.00314144035012601,-0.006,3.929854570247877E-6+4.349243114492074E-6i,-2.0803092590544575E-6-3.1290855194283428E-6i
0.0034331354332638752,-0.006469886512118436,3.2884429606881737E-6+3.3869394507007083E-6i,-1.858847066604765E-6-2.705610977124928E-6i
0.0026140921166940842,-0.006,4.305072622140971E-6+4.988719502144443E-6i,-1.8490007282757165E-6-2.795700329905787E-6i
0.00291004205806517,-0.006467413268253472,3.6125024176693296E-6+3.93260672928724E-6i,-1.6829889611177733E-6-2.481714518196766E-6i
0.0020867438832621586,-0.006,4.6402814140079104E-6+5.544302004390668E-6i,-1.5581990680081834E-6-2.3585764131937665E-6i
0.0023724840577085964,-0.0064559633859623865,3.9261584249557985E-6+4.453426344602731E-6i,-1.4589679865006139E-6-2.1682838871197444E-6i
0.001559395649830233,-0.006,4.917200858334382E-6+5.993769675411586E-6i,-1.2143740868359002E-6-1.8375686801470467E-6i
0.0018494646636789747,-0.0064232099107401665,4.218914983325593E-6+4.928707175911249E-6i,-1.2045379204531474E-6-1.7983881384799655E-6i
0.00946843129179409,0,-1.1743976719044106E-4+6.929949544937849E-5i,-0.0010067487824147242-7.999993313507999E-5i
0.009674023842430714,4.7824305581314333E-4,-1.8744816739126483E-4+5.442456116776771E-5i,-9.380774111950096E-4-7.164893092985999E-5i
0,0.02183600579859392,1.3649512096925904E-4-4.954626086294108E-6i,4.042778194148219E-7-9.615375643656532E-9i
0.0029324198276928673,0.023481367008768222,9.098859453019941E-5-3.736885191985014E-6i,2.3400190323478856E-5-7.168333593806524E-7i
0.0010320474163983072,-0.006,5.128418322052771E-6+6.319248637168901E-6i,-8.309022024339687E-7-1.2485499816542397E-6i
0.001354843243807498,-0.00641860998654252,4.419532712156329E-6+5.253181221923096E-6i,-9.125173082783369E-7-1.3641691110557499E-6i
5.047350584310605E-4,-0.006,5.243068502380588E-6+6.529420035286603E-6i,-4.0771556354405233E-7-6.317462689688395E-7i
7.989152476480929E-4,-0.006424777685856526,4.563044884054026E-6+5.48416775176659E-6i,-5.503469455857772E-7-8.251909576619103E-7i
0,-0.006,5.319693202267751E-6+6.583513218193625E-6i,2.6138028896066993E-9-2.1392277006304625E-8i
3.7002209026445863E-4,-0.006355584485121623,4.72107236656397E-6+5.735251409601586E-6i,-2.6514699184545784E-7-3.9787602586859215E-7i
0.008941054775992757,0,-1.2873931165952035E-4+6.825925516276318E-5i,-0.0011559696670747999-1.0511050781238816E-4i
0.009175631959188364,4.7790551272296634E-4,-2.058495782331723E-4+5.2616366100597516E-5i,-0.001074812290383261-9.073024166427367E-5i
0,0.019464323326514443,2.1698699881162497E-4-6.932276089993465E-6i,-9.912256813869107E-8-7.043080994308207E-10i
0.0026398890236063,0.020757103460833246,1.490963118417412E-4-5.40741524102949E-6i,3.907486506270202E-5-1.0224932210616922E-6i
0.008413678260191421,0,-1.3507751688898574E-4+6.22366440177859E-5i,-0.0013225460330789772-1.356928033701888E-4i
0.008651690857404307,4.814303159317208E-4,-2.2014181010154182E-4+4.690087974906545E-5i,-0.0012381609338063153-1.1430968516911474E-4i
0.007886301744390088,0,-1.32449300212519E-4+4.926985578713846E-5i,-0.001503750989388105-1.701477240299904E-4i
0.008144469504441509,4.678056432685998E-4,-2.2100825181707278E-4+3.709090108567213E-5i,-0.0014173593516096617-1.403796036253236E-4i
0,0.016948667259650538,3.770205829149806E-4-1.0210420237133502E-5i,-1.6512645980299029E-6+1.661009707264791E-8i
0.002222705592813976,0.018194727798374295,2.54951487050462E-4-7.947801717053888E-6i,6.300949397261384E-5-1.3761077375436504E-6i
0.007358925228588754,0,-1.1450151287839203E-4+2.718167847705589E-5i,-0.001694758522474597-2.0930826729869954E-4i
0.0075898439780321255,4.51608898600525E-4,-2.00856789357318E-4+1.9450020934885036E-5i,-0.0016312626468898538-1.723660164539066E-4i
0,0.01421198461203425,7.503439454114178E-4-1.6310183368318445E-5i,1.0472530300288525E-6-1.8656328624715724E-8i
0.0021568773877000073,0.015571981726936863,4.6421296325623555E-4-1.2105324790884527E-5i,1.298797556910916E-4-2.2646906524871876E-6i
0.006831548712787422,0,-7.534646143282196E-5-5.8346597477251364E-6i,-0.0018860687112224083-2.4866530327109185E-4i
0.0070798776301959675,4.807170034792524E-4,-1.608525941136627E-4-6.2297125348406546E-6i,-0.0018449253260898444-2.0080089535611857E-4i
0.005549999999999999,0.007000000000000001,-3.0277295940268668E-5-4.042457514700151E-5i,0.005325097216648727-3.5918469127057714E-5i
0.006,0.006999999999999999,-0.0016944138353292082-3.611161796476953E-5i,0.0037927671368942753-3.6207208169178795E-5i
0.005913487795878014,0.007379867283334909,-4.5129489381004283E-4-3.454852846911768E-5i,0.0035023772154350323-3.273428363791926E-5i
0.0050999999999999995,0.007000000000000001,0.001649409086288263-4.484456805294325E-5i,0.005888965495746196-3.522578176693905E-5i
0.005415286069113024,0.007503272884693137,7.163778804435088E-4-3.796328877874256E-5i,0.004071918009410644-3.120915740008034E-5i
0,0.011982171874036194,0.0014217961689261085-2.4966838220510466E-5i,4.908295342336742E-6-4.665491437789789E-8i
0.0018920134312739737,0.013208744037928807,8.813971770634502E-4-1.86154095253743E-5i,2.4949889484669703E-4-3.4000683951057627E-6i
0.006304172196986088,0,-9.24585703690198E-6-5.10388875942691E-5i,-0.002063660491066244-2.87515633044628E-4i
0.006545460162398803,4.7521505707385717E-4,-7.062585185399785E-5-4.060683901857374E-5i,-0.002066493362948696-2.3161089157328874E-4i
0.005776795681184756,0,8.647555523869972E-5-1.0793698464669338E-4i,-0.00220848322886476-3.2036358031017914E-4i
0.006020650527622236,4.593320720328756E-4,6.742818565187227E-5-8.344393793202928E-5i,-0.00225965710581546-2.5973697973754396E-4i
0.006,0.0063860739588911305,-0.0030980187868913395-4.01639337138004E-5i,0.0024304289614941865-4.2633243650513844E-5i
0.00652794589400193,0.006673851694754571,-0.0019240092167673777-3.268671346833938E-5i,0.001997726427717265-3.9165020117925204E-5i
0.00465,0.007000000000000001,0.0033053158096442922-4.923544892943844E-5i,0.006000757504919821-3.410242814659279E-5i
0.004875746811736522,0.007485466505801933,0.00207246581013185-4.2624374364320363E-5i,0.00448688037720411-3.034446954449682E-5i
0.0042,0.007000000000000001,0.004952180834414795-5.353381276258038E-5i,0.005649395358962588-3.2534686130818615E-5i
0.004430179421290154,0.007429514777739678,0.00331076962234312-4.685688671728972E-5i,0.004557679338963132-2.9568480805362604E-5i
0,0.010301682157203956,0.0023822171386449205-3.5526913578966185E-5i,2.6501255029258945E-6-1.192023393141472E-8i
0.0015583805138024308,0.011172706452797276,0.0016662094165794082-2.8158807960762517E-5i,4.199327379194255E-4-4.640053946865794E-6i
0.005249419165383422,0,2.0858855513557068E-4-1.7508530828823916E-4i,-0.002300678341176673-3.447881917693987E-4i
0.005506849199958805,4.466996904475763E-4,2.470867819594799E-4-1.3372983843508763E-4i,-0.002401631252598166-2.8179583184512403E-4i
0.006,0.0036139260411088693,-0.003184595274598775-6.328923021439011E-5i,-0.0028913862880267436-9.412860769870256E-5i
0.006,0.003,-0.001773551572104682-6.923432839337548E-5i,-0.004296706561134174-1.1357690003712835E-4i
0.006668172402414535,0.003237474269278075,-0.0017970705277271038-4.674478540638838E-5i,-0.002333126055863377-9.892360148644731E-5i
0.006,0.004479794901169757,-0.003672758652193422-5.523106591474123E-5i,-0.0011619257941818861-7.270834017273737E-5i
0.006755993079410421,0.004092075175448806,-0.0023693407316774293-4.156579974164142E-5i,-0.0013449299642579887-7.698269105440348E-5i
0.006,0.005520205098830244,-0.0036395557638304664-4.6593136977275164E-5i,7.31745018669413E-4-5.404740374347108E-5i
0.006659684184853144,0.005955836299943289,-0.0023999518728923517-3.471237153707961E-5i,0.0010129771242112084-4.698484762037752E-5i
0.0068228481426661535,0.005017989280475703,-0.002467924581460949-3.6692074617760315E-5i,-2.019434596382049E-4-5.957660048843882E-5i
0.00375,0.006999999999999999,0.006581396737956649-5.7651232102346634E-5i,0.0042683379306756326-3.0515278495129E-5i
0.003966884714430115,0.0074050597717318575,0.0044842532734019344-5.090812109380748E-5i,0.004115038943479314-2.806496808755052E-5i
0,0.008720500454868064,0.0037878686692244174-5.087980003913937E-5i,5.405718545673713E-6+3.899196918745012E-8i
0.001365799623955305,0.009522969162320647,0.0028521937288979097-4.0422510065464536E-5i,6.215439630044992E-4-6.288121226666561E-6i
0.00472204264958209,0,3.4755003693547515E-4-2.4884894937405797E-4i,-0.002323103373507836-3.5602552617976555E-4i
0.0049955848347003826,4.478318707926364E-4,4.633369574426495E-4-1.897591178860635E-4i,-0.0024781512984575742-2.9450691502291E-4i
0.00555,0.003,-2.0883302928927745E-4-8.570213207885599E-5i,-0.005828315311396211-1.1690972998391385E-4i
0.005687011007800809,0.00265436811220865,-2.4175517564201956E-4-8.547061689079007E-5i,-0.004574179179622036-1.2967313167075182E-4i
0.00375,0.006386073958891134,0.008857775074576359-6.635424201522045E-5i,0.0028101013889354474-3.6606172677440036E-5i
0.003184197662953014,0.006707523223921814,0.007150678535312176-6.702468046299221E-5i,0.0024335010069617305-2.9861815625450535E-5i
0,0.007123909086511216,0.0055534737642065814-7.462441789327822E-5i,2.5351795742921126E-5+2.668895779221122E-7i
0.0014167178257758213,0.007977100536853937,0.0045674579143562665-5.777828038920157E-5i,8.604908518213783E-4-1.010214869564431E-5i
0.004194666133780757,0,4.890736025883675E-4-3.2508908980880756E-4i,-0.002266777328947434-3.538497415732913E-4i
0.004481609248652594,4.55553877655632E-4,7.021568544619703E-4-2.488333327275586E-4i,-0.002471544085656188-2.9681824071315374E-4i
0.0051,0.003,0.0014207087799503503-1.0301239492940199E-4i,-0.0063842842832844806-1.1843973710388898E-4i
0.00532256344559521,0.002614108134727616,6.511052440441467E-4-1.0191971146479777E-4i,-0.004989423438353118-1.3391950658726547E-4i
0.00375,0.005520205098830245,0.009966268545013183-8.160615456944353E-5i,9.040217296357138E-4-4.76667350779528E-5i
0.002925948918732116,0.005988201803622822,0.008088209505239924-8.275516752487039E-5i,0.0012587756817823354-3.502487328296799E-5i
0,0.00534546576580688,0.006671888011533459-1.2152339319629027E-4i,3.4695602002399806E-5+6.659738862433661E-7i
0.0010644455222071185,0.005810871605924686,0.006808362185847425-1.0228894077752941E-4i,2.7801611668580535E-4-1.4759006900120954E-5i
0,0,9.394712362995142E-4-6.537419046886156E-4i,3.3554197849011697E-6+1.1750499806509577E-6i
5.030750412565136E-4,0,9.412200176212638E-4-6.432857625628651E-4i,-3.422152779920809E-4-5.4417064761017984E-5i
3.680989629657294E-4,3.4408558148674645E-4,0.001414787511736074-5.743695733927891E-4i,-2.5476963943334824E-4-3.60920770455041E-5i
0,5.598220976040858E-4,0.0017203438032911305-5.381257836352958E-4i,2.7909294254300887E-7-5.704532717180828E-7i
0.001030407038972761,0,9.296391048582584E-4-6.293949266468426E-4i,-6.969370732917745E-4-1.1143258547920816E-4i
7.466651359102415E-4,3.290776642028772E-4,0.0013860330229241342-5.71016741826889E-4i,-5.162037685780834E-4-7.232171817088644E-5i
0.0036672896179794235,0,6.193709187464116E-4-3.986857895229585E-4i,-0.0021321049132701064-3.365700181825893E-4i
0.003961171620408068,4.63543175881706E-4,9.394377580105067E-4-3.085157899404239E-4i,-0.0023712965016805007-2.8852904610983973E-4i
0.0046500000000000005,0.003,0.0030357810446945094-1.2090691984011492E-4i,-0.006474150758831964-1.1788752738214267E-4i
0.004872217220977592,0.0025978311920207844,0.001837252457782281-1.2282569403277918E-4i,-0.00522101780609633-1.3570992921109956E-4i
0.00375,0.004479794901169758,0.009886022011525457-1.0584244177219976E-4i,-0.0012470529067400541-6.647762026816378E-5i
0.0029855992958492373,0.0050553516466084825,0.008708363272063221-1.0441680239507032E-4i,-5.824068728986706E-5-4.777244814992495E-5i
0,0.0036413941099309502,0.005859111863245452-2.0005944442556174E-4i,-2.086588296687421E-5-3.2668683280617617E-7i
0.0013926551756520082,0.004398084099959143,0.006922248770419428-1.4913418472374247E-4i,-4.0496752958617537E-4-3.109616450974936E-5i
0,0.0013076903742906855,0.0027874011899711878-4.192302566034181E-4i,-4.5391312181872644E-8-3.4690737745194135E-7i
5.908024404273988E-4,8.487960460780833E-4,0.00211871601308674-4.816627578499958E-4i,-4.2107777125658844E-4-4.83834418761663E-5i
0.0015577835547740933,0,9.06690888396054E-4-6.050734884689206E-4i,-0.001041743730634291-1.6622079487619204E-4i
0.0012305519965837358,5.214847581487539E-4,0.0016297223464688034-5.19908335380384E-4i,-8.560245441779336E-4-1.1095402086801464E-4i
0.002085160070575426,0,8.692254242464035E-4-5.698966749140377E-4i,-0.0013694956162506565-2.187912108561369E-4i
0.0017739814510067575,5.366942136146005E-4,0.0016041228359330282-4.917048842510339E-4i,-0.0012288036521662575-1.5552558927389224E-4i
0.0026125365863767583,0,8.113160075406848E-4-5.23351927867679E-4i,-0.0016689230005961621-2.667154610624202E-4i
0.0023647984815947146,4.761087521105796E-4,0.0014388980088027763-4.628773104865317E-4i,-0.0016020356886618326-2.0554827148702446E-4i
0.003139913102178091,0,7.280188428946786E-4-4.6597276831907936E-4i,-0.001928093910633516-3.070209185888733E-4i
0.0029008534487125486,4.8351477002110574E-4,0.0013297821384044468-4.166323565818551E-4i,-0.0019196879299910802-2.4058170087161573E-4i
0.003432447238142006,4.749435241832573E-4,0.0011563375665161908-3.653506211872565E-4i,-0.0021822297507641786-2.691681138912575E-4i
0,0.0023067543396097403,0.004225287606336767-3.0254035613273383E-4i,-8.76217659674069E-6-5.828482102808522E-7i
8.116087331957022E-4,0.0018046135366371087,0.0035178926586872093-3.463238061423373E-4i,-6.08648868863508E-4-4.70188741060434E-5i
0.004200000000000001,0.003,0.004660749023588492-1.388862793917092E-4i,-0.0060862193576176294-1.1513449260869728E-4i
0.004419112473758673,0.0025867551425906394,0.003023966214121465-1.444232992640341E-4i,-0.00508051558483778-1.3472375097883915E-4i
0.00375,0.003613926041108869,0.008645766335360397-1.327680024891942E-4i,-0.003188242764132069-8.90005041547777E-5i
0.003019629451729214,0.004083353926044032,0.008143586644098465-1.3489722929338176E-4i,-0.0015399677357617572-6.661064310292683E-5i
0.0010890469774173365,0.0030571937048651005,0.0053946535553878435-2.2795991318291502E-4i,-7.318313343704143E-4-3.9671785872511706E-5i
0.00375,0.003,0.006248052835381232-1.5665001537727976E-4i,-0.0046697242316537935-1.1015956219686976E-4i
0.003978480874457168,0.002572795875248057,0.004014385138663581-1.657006552565878E-4i,-0.004548222846018222-1.3128576564024595E-4i
0.0031733647835273057,0.0033140526700047297,0.0068875781408012995-1.6279254639454794E-4i,-0.0027462161947673434-8.991046607483714E-5i
0.03005172798390322,-0.00614038461472769,4.280863930502684E-6-6.848565220260731E-7i,2.2008616136684305E-6+7.93552099704079E-7i
0.030008941580858796,-0.006255874202686447,3.957604590998468E-6-7.736665228293731E-7i,2.1822011366101715E-6+7.469063934835053E-7i
0.02989569489753265,-0.006287585266330369,3.7391148976408686E-6-8.656650859684567E-7i,2.3712609670257736E-6+7.521763784582892E-7i
0.029982959611615734,-0.006369152652533401,3.713499436051056E-6-8.139693693038133E-7i,2.1007692924695526E-6+6.835323461642309E-7i
0.030121972225450856,-0.006056661724411489,4.560858156889317E-6-5.911612565002082E-7i,2.0437581201188077E-6+7.565224398183381E-7i
0.030133290283673564,-0.006150036242470915,4.317627522812889E-6-6.562515565528722E-7i,1.9803359571151484E-6+7.346929319185543E-7i
0.030170216703802683,-0.005689513850900465,5.45901016138508E-6-4.7340179267575683E-7i,1.6111954383788574E-6+4.966605485836312E-7i
0.030183323231052307,-0.005891135989089101,4.998684434864359E-6-4.967599246856426E-7i,1.8006150491353013E-6+6.438767297973434E-7i
0.030204603978413392,-0.005786561768549371,5.21954533253328E-6-4.901693414107726E-7i,1.6507221202675636E-6+5.683747496834904E-7i
0.030155984914222493,-0.005290390457660086,6.097500209572196E-6-6.867394491751541E-7i,1.1167897751626919E-6+2.8551297490036204E-7i
0.030174335776968614,-0.005202953860089456,6.182133836235275E-6-7.578185617202141E-7i,9.86589042609979E-7+2.8282333886374446E-7i
0.03017571467288502,-0.005105594585170056,6.293100241236755E-6-8.351881262047695E-7i,8.712100554356414E-7+2.7643581979311976E-7i
0.030180050148326462,-0.004998962672746938,6.405168959659398E-6-9.221041486182101E-7i,7.477792661466906E-7+2.8446949334343244E-7i
0.03019201337917643,-0.0049040393789643606,6.493195513644831E-6-9.975535598576812E-7i,6.348859101672336E-7+3.0864482144070384E-7i
0.030195489232151557,-0.004804835311548689,6.593090851557643E-6-1.0765287316506027E-6i,5.319246789071118E-7+3.360298583919397E-7i
0.03019213113480144,-0.004705446880248329,6.6989668712375186E-6-1.1568631724600328E-6i,4.4090810678084374E-7+3.6727680213716135E-7i
0.03019283275152307,-0.0046044356079385776,6.803006102590159E-6-1.2358827032529674E-6i,3.4895146657549656E-7+4.1142183782357443E-7i
0.030104917405167676,-0.006241741559383067,4.083609823870833E-6-7.152728571292258E-7i,1.9839534534703455E-6+7.150779501644738E-7i
0.030089016945602027,-0.006363489775957632,3.831307602570488E-6-7.585593993461879E-7i,1.9130211056532673E-6+6.659955797640725E-7i
0.030033027011937094,-0.006498774582649935,3.561979656865148E-6-7.982548660735438E-7i,1.8826301437396723E-6+6.134214394811865E-7i
0.0301804605832571,-0.0061950117012917055,4.233971261317907E-6-6.692668780429953E-7i,1.8430882128319064E-6+6.961115026184503E-7i
0.02988848615790983,-0.0064421913749484186,3.482068578108859E-6-8.720972384761936E-7i,2.165155023101164E-6+6.453146386824096E-7i
0.029749967884558182,-0.006358343377272232,3.3898689477319475E-6-9.765376542881404E-7i,2.4927907157583045E-6+6.874820880208057E-7i
0.029936330763835794,-0.006650234681716688,3.2695983497404286E-6-8.33517602959858E-7i,1.8646414662610219E-6+5.477322730297546E-7i
0.030194221095854,-0.004500448740358315,6.911663024996229E-6-1.3141526896086949E-6i,2.5820872675580365E-7+4.6643013881909626E-7i
0.030192209143380444,-0.004402377145624415,7.01978560805995E-6-1.3875382408707417E-6i,1.7998838122719305E-7+5.237605265770278E-7i
0.03019344235370856,-0.00430513139884092,7.128206461356152E-6-1.4556949151072555E-6i,1.0200018440822093E-7+5.903633106274488E-7i
0.03020026852453854,-0.004204961452074193,7.2408010831702435E-6-1.5178668675879623E-6i,1.738629773643265E-8+6.699142818826597E-7i
0.03019855237538935,-0.004102421296363546,7.368895192675418E-6-1.5841693630885113E-6i,-5.7193551026111056E-8+7.532047885017881E-7i
0.03018510054109929,-0.004005055021104939,7.505605860809702E-6-1.6545942917246898E-6i,-1.1105151461906998E-7+8.32771161370494E-7i
0.030185206793515183,-0.0038962984517951016,7.655937176967726E-6-1.7154667703115443E-6i,-1.9012752317938295E-7+9.388372540075755E-7i
0.03019185444870352,-0.003798290584958801,7.79508915582329E-6-1.7580041191569924E-6i,-2.723241069035555E-7+1.044559381008959E-6i
0.03019137765274207,-0.003701089470432715,7.946743735404043E-6-1.80245991521348E-6i,-3.4561138921780424E-7+1.1523460554084086E-6i
0.030191080560022742,-0.0036055187336855254,8.104707380571452E-6-1.8408260615942586E-6i,-4.207252461756314E-7+1.2648468931708865E-6i
0.030192743668005038,-0.0035081328266779632,8.27324561992944E-6-1.8713151188353329E-6i,-5.048734293050361E-7+1.3864643287406958E-6i
0.030191977513870996,-0.003301401160117073,8.66815078955095E-6-1.9190332073999347E-6i,-6.946600883319573E-7+1.664715578846804E-6i
0.0301858873762033,-0.0034089471768842137,8.46269743620542E-6-1.906991054854623E-6i,-5.800372249188328E-7+1.5151184915434084E-6i
0.030171423704719057,-0.00548675061995855,5.8056307994399485E-6-5.590535194368053E-7i,1.346629967437574E-6+3.698792274954275E-7i
0.0302006504423022,-0.005585473009805132,5.609287392645223E-6-5.266131375456683E-7i,1.4237149997072843E-6+4.373340371497206E-7i
0.03020779220939689,-0.006117260486042875,4.421120033911336E-6-6.270080690764191E-7i,1.8046119167869235E-6+6.941813898519434E-7i
0.03022246276973039,-0.005996587626166641,4.712323255031984E-6-5.649451718854334E-7i,1.7598345705932626E-6+6.729366188776974E-7i
0.03027342704629493,-0.005681520894424066,5.355773812201299E-6-5.394024203220649E-7i,1.4012350780205511E-6+5.098326859458517E-7i
0.030288596425600778,-0.005881137513584433,4.944567125657398E-6-5.485327844111106E-7i,1.5453084228751933E-6+6.068423048798004E-7i
0.030326479332905835,-0.005775584411402744,5.129130993142734E-6-5.555053258478184E-7i,1.3869001504673169E-6+5.580816606540425E-7i
0.03019658416155802,-0.005383355803627044,5.92352891268799E-6-6.333178497648378E-7i,1.177543949650561E-6+3.418073561263927E-7i
0.030258632863882966,-0.005272067891007545,5.998018841278925E-6-7.213790043973711E-7i,9.601657720868046E-7+3.528646593380268E-7i
0.030285001781193702,-0.005149656115533388,6.119906338993152E-6-8.056903190235398E-7i,7.902707284167101E-7+3.5778835589143276E-7i
0.030256704527292587,-0.005055778319324321,6.2596953972384225E-6-8.722108335500244E-7i,7.226177211585854E-7+3.388675127484891E-7i
0.03028714824860308,-0.004960282061418655,6.3349269027371165E-6-9.380212084963067E-7i,5.879943768909363E-7+3.7041187068849797E-7i
0.030300388455986125,-0.004857073743344575,6.434881094758717E-6-1.0088707384469542E-6i,4.699212987600949E-7+3.9995617116472956E-7i
0.030295806701038246,-0.00475800180991541,6.546337147437265E-6-1.0805023751126926E-6i,3.7951104721601466E-7+4.251027139456588E-7i
0.030276160138117257,-0.004660814300852889,6.668745493713704E-6-1.1568386321715373E-6i,3.10504372998537E-7+4.4713937839417E-7i
0.030309902935447473,-0.0045597681222887855,6.747796509750048E-6-1.211638515679648E-6i,1.8322276900852156E-7+5.154503538653359E-7i
0.030185236940373377,-0.006497295112378828,3.6871765640355455E-6-7.406721111266179E-7i,1.6486747833938969E-6+6.005043844987294E-7i
0.03011639956616609,-0.0066716573503662335,3.4018098409352293E-6-7.678380823696118E-7i,1.6208136885038282E-6+5.472352689062344E-7i
0.03021948595372141,-0.0063207651218529105,4.001010255330746E-6-7.014130796378686E-7i,1.6979119524468063E-6+6.484147308261849E-7i
0.030263611405617598,-0.006201647816850108,4.248807588680956E-6-6.57073966542792E-7i,1.6603025384684138E-6+6.605204182695757E-7i
0.029743385552091797,-0.006585306432624217,3.1179738821045467E-6-9.287296141388289E-7i,2.164196087692107E-6+5.495484471852734E-7i
0.02954935066138542,-0.006464147249997957,2.94113922776563E-6-1.0691202583166735E-6i,2.5370002828414696E-6+5.512912927920537E-7i
0.030035805940678038,-0.006870855369997001,3.1221025320274053E-6-7.785354997532055E-7i,1.561591721715497E-6+4.832098149438222E-7i
0.029802701601432814,-0.0068645008209243675,2.926183463489433E-6-8.478017972324717E-7i,1.7930349241398041E-6+4.5441493718978945E-7i
0.030161738912293075,-0.0025926335772075483,1.043322554162111E-5-1.805254678425513E-6i,-1.635548720383363E-6+2.833978592500144E-6i
0.03019683225370129,-0.0026829915906382137,1.0117255534761062E-5-1.7995999682441426E-6i,-1.5559960228238253E-6+2.6482707293661085E-6i
0.03017184270092421,-0.0027830305143306923,9.89607811048886E-6-1.892418729268953E-6i,-1.315238836961769E-6+2.4887253247682914E-6i
0.03029942829669481,-0.004450159550426978,6.877880194282226E-6-1.2898328811668133E-6i,9.998195180988155E-8+5.669239650895656E-7i
0.030274465801096846,-0.004355132958158191,7.006253642131757E-6-1.3669627074164085E-6i,4.8821221833294144E-8+6.08913206029992E-7i
0.030301330761650206,-0.004264334647699732,7.090239784244758E-6-1.4053354750335577E-6i,-5.678685850828725E-8+6.867728579263238E-7i
0.03031197365504887,-0.004154058077344319,7.215801184351085E-6-1.461149095005077E-6i,-1.593355560818903E-7+7.744692168826394E-7i
0.03029997879406026,-0.004047537049832973,7.361458613040623E-6-1.5283862795542473E-6i,-2.2994393479455688E-7+8.553098243313679E-7i
0.030266247954607244,-0.003952644014007466,7.515588458524298E-6-1.6072129901452375E-6i,-2.603282037858078E-7+9.235862148041272E-7i
0.03029848138086128,-0.003854420688557835,7.628113429562895E-6-1.6225048201986625E-6i,-3.846401237061943E-7+1.03179970744009E-6i
0.03017847070742231,-0.002982042082289578,9.387554559599388E-6-1.9386085923011374E-6i,-1.035307239264246E-6+2.1516202508243107E-6i
0.030203623983381618,-0.002880207878882838,9.598969595576078E-6-1.8734985108347125E-6i,-1.2412589971499188E-6+2.3107587752624146E-6i
0.030203839553819115,-0.003199972678617279,8.865479486433316E-6-1.9114294332746216E-6i,-8.260121580854311E-7+1.8114860289547136E-6i
0.030216076045879895,-0.0030808980784886226,9.110264758805578E-6-1.891269872727339E-6i,-9.928971116168507E-7+1.988986861220504E-6i
0.03029888450378648,-0.0037477982296972552,7.78596019380775E-6-1.6657957254338908E-6i,-4.7429633019342805E-7+1.1405030825762673E-6i
0.030275556654883646,-0.0036534161600158288,7.954683752963684E-6-1.7251308924460199E-6i,-5.190623064368243E-7+1.2352749995282249E-6i
0.030296270658418483,-0.0035661543180056494,8.080038263716787E-6-1.7282115680812284E-6i,-6.312575805782139E-7+1.3408131240354906E-6i
0.030304045083397593,-0.003266119078658523,8.617313740259257E-6-1.7679794094033526E-6i,-9.528672145247278E-7+1.7172825673238688E-6i
0.03029368786242556,-0.0034618230752198635,8.263167613796988E-6-1.756405547926497E-6i,-7.26182355097485E-7+1.4655504234272812E-6i
0.030274436802089404,-0.003362383556901211,8.46503541552733E-6-1.797873597102019E-6i,-7.914305137865467E-7+1.5890553296613945E-6i
0.030180670807913187,-0.0025090213495056034,1.0630790796981255E-5-1.7064924806176788E-6i,-1.8651733383472384E-6+2.9693625722805196E-6i
